applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,score_base,score_with_cdr,approved
5203,19,M,White,10000,636,0.116,96,0.0598803195385864,graduate,Business,21000.0,0.027090909090909054,-0.6914729253721277,1
5204,21,M,White,8000,604,0.092,58,0.0620081260025002,undergrad,Business,24000.0,-0.2032727272727273,-0.9473702393027297,1
5205,21,F,Asian,7500,827,0.02,178,0.0586398636214736,undergrad,STEM,32000.0,0.8486363636363636,0.14495800017868044,1
5206,24,M,White,27000,531,0.145,25,0.0454556038190779,undergrad,Arts,29000.0,-0.6607272727272726,-1.2061945185562073,1
5207,20,F,White,3500,567,0.3,121,0.0259552783224867,undergrad,Business,58000.0,-0.8808181818181818,-1.1922815216880223,1
5208,25,F,White,23000,500,0.169,215,0.117501396154848,undergrad,STEM,10000.0,-0.5454545454545454,-1.9554712993127215,0
5209,26,M,White,45000,693,0.119,25,0.0454556038190779,graduate,Law,58000.0,0.7383636363636363,0.19289639053470153,1
5210,19,F,Other,1000,404,0.2,62,0.0725423339255437,undergrad,Arts,36000.0,-1.3885454545454545,-2.2590534616519786,0
5211,20,F,White,35000,602,0.271,62,0.0725423339255437,graduate,Arts,16000.0,-0.4565454545454546,-1.327053461651979,0
5212,19,M,White,23000,591,0.24,234,0.0446008761033688,graduate,STEM,58000.0,-0.3065454545454545,-0.8417559677858801,1
5213,25,F,Other,30000,673,0.21,59,0.3317741726742946,undergrad,Arts,30000.0,-0.25636363636363635,-4.237653708455172,0
5214,23,M,White,20000,651,0.236,23,0.3748923690837981,graduate,Business,64000.0,-0.19836363636363633,-4.697072065369213,0
5215,19,F,Black,3000,747,0.114,25,0.0454556038190779,undergrad,Arts,83000.0,-0.05727272727272731,-0.602739973101662,1
5216,26,M,Asian,31000,707,0.155,237,0.0958726505038523,undergrad,Arts,50000.0,-0.11672727272727274,-1.2671990787735004,0
5217,23,M,White,2500,476,0.118,62,0.0725423339255437,undergrad,Arts,51000.0,-1.0537272727272726,-1.924235279833797,0
5218,22,M,White,3000,746,0.188,233,0.065642576798278,undergrad,Business,24000.0,0.09109090909090913,-0.6966200124884268,1
5219,20,F,White,1500,765,0.243,76,0.0206891202622854,undergrad,Business,40000.0,0.041181818181818174,-0.20708762496560662,1
5220,20,M,Other,2000,671,0.089,135,0.0452137813055003,undergrad,Arts,53000.0,-0.28963636363636364,-0.8322017393023673,1
5221,26,F,White,19000,641,0.198,18,0.0370395003477631,undergrad,Business,49000.0,-0.31472727272727274,-0.7592012769004299,1
5222,27,F,White,28000,745,0.285,38,0.0889068621286131,graduate,Arts,44000.0,-0.1065454545454545,-1.1734278000888116,1
5223,32,F,Asian,34000,561,0.304,186,0.0625345913873529,undergrad,Arts,53000.0,-0.9276363636363636,-1.6780514602845984,0
5224,25,M,White,29000,372,0.171,59,0.3317741726742946,undergrad,Arts,35000.0,-1.2789090909090912,-5.260199163000626,0
5225,22,F,White,7500,439,0.149,124,0.3590904470954283,undergrad,Arts,23000.0,-1.1202727272727273,-5.429358092417867,0
5226,21,F,White,4500,734,0.124,96,0.0598803195385864,undergrad,Arts,37000.0,-0.015545454545454529,-0.7341092890084913,1
5227,19,F,White,1000,600,0.22,135,0.0452137813055003,undergrad,Business,56000.0,-0.6158181818181818,-1.1583835574841854,1
5228,19,F,White,6500,588,0.104,105,0.3071273154392573,undergrad,Arts,12000.0,-0.4944545454545455,-4.179982330725633,0
5229,23,M,White,3500,365,0.448,76,0.0206891202622854,undergrad,Arts,63000.0,-2.1113636363636368,-2.3596330795110614,0
5230,20,M,Black,7500,844,0.116,221,0.1540184298977672,undergrad,Business,31000.0,0.6184545454545455,-1.2297666133186609,1
5231,26,F,White,25000,535,0.39,96,0.0598803195385864,undergrad,Business,20000.0,-0.9481818181818183,-1.6667456526448552,0
5232,27,M,White,26000,850,0.326,76,0.0206891202622854,undergrad,Arts,15000.0,0.13127272727272726,-0.11699671587469754,1
5233,21,M,White,6000,562,0.061,59,0.3317741726742946,undergrad,STEM,12000.0,-0.20600000000000002,-4.187290072091535,0
5234,24,F,White,30000,601,0.326,96,0.0598803195385864,undergrad,Arts,35000.0,-0.7501818181818182,-1.4687456526448548,0
5235,30,M,White,22000,611,0.091,135,0.0452137813055003,undergrad,Business,33000.0,-0.09181818181818177,-0.6343835574841854,1
5236,24,F,White,37000,655,0.339,230,0.0476367967368525,graduate,Business,47000.0,-0.28781818181818186,-0.8594597426604118,1
5237,30,F,White,40000,850,0.091,76,0.0206891202622854,undergrad,Arts,77000.0,0.5852727272727274,0.33700328412530256,1
5238,19,M,Other,7000,466,0.107,73,0.0228348227025087,undergrad,Arts,17000.0,-0.941090909090909,-1.2151087815210135,1
5239,24,F,White,23000,597,0.23,135,0.0452137813055003,undergrad,Arts,20000.0,-0.6147272727272727,-1.1572926483932764,1
5240,26,F,Other,28000,611,0.111,76,0.0206891202622854,graduate,Arts,18000.0,-0.14581818181818182,-0.3940876249656066,1
5241,22,F,Black,5000,575,0.194,59,0.3317741726742946,undergrad,Arts,39000.0,-0.7307272727272727,-4.712017344818808,0
5242,19,F,White,7500,735,0.124,76,0.0206891202622854,undergrad,Arts,29000.0,0.006090909090909077,-0.24217853405651574,1
5243,27,F,White,26000,638,0.058,38,0.0889068621286131,graduate,STEM,91000.0,0.24636363636363637,-0.8205187091797208,1
5244,26,F,Asian,15000,498,0.038,135,0.0452137813055003,undergrad,Business,14000.0,-0.43872727272727274,-0.9812926483932763,1
5245,26,M,White,21000,676,0.223,25,0.0454556038190779,graduate,STEM,77000.0,0.024545454545454537,-0.5209217912834803,1
5246,25,M,White,79000,564,0.256,135,0.0452137813055003,undergrad,Business,79000.0,-0.3507272727272728,-0.8932926483932764,1
5247,20,M,White,4500,727,0.18,135,0.0452137813055003,undergrad,Arts,26000.0,-0.15299999999999997,-0.6955653756660036,1
5248,25,F,Asian,20000,694,0.115,76,0.0206891202622854,graduate,Law,57000.0,0.4,0.15173055685257522,1
5249,25,M,Other,23000,690,0.237,135,0.0452137813055003,graduate,Business,65000.0,-0.04054545454545452,-0.5831108302114582,1
5250,26,F,White,17000,643,0.269,23,0.3748923690837981,graduate,STEM,41000.0,-0.2114545454545455,-4.710162974460122,0
5251,23,F,White,5500,850,0.093,204,0.0563660096946406,undergrad,STEM,46000.0,0.6742727272727274,-0.002119389062959831,1
5252,27,M,Black,33000,544,0.209,135,0.0452137813055003,undergrad,STEM,52000.0,-0.5054545454545454,-1.048019921120549,1
5253,22,F,White,5500,580,0.187,215,0.117501396154848,undergrad,Arts,19000.0,-0.6955454545454545,-2.1055622084036303,0
5254,23,F,Other,1500,727,0.482,135,0.0452137813055003,undergrad,Business,13000.0,-0.575,-1.1175653756660036,1
5255,19,F,White,10000,728,0.278,62,0.0725423339255437,graduate,Arts,17000.0,-0.16236363636363643,-1.0328716434701608,1
5256,28,F,White,25000,671,0.287,64,0.0893603870088699,graduate,Arts,27000.0,-0.29763636363636364,-1.3699610077428026,0
5257,25,F,White,44000,360,0.375,104,0.0834136145138897,graduate,Business,79000.0,-1.3905454545454545,-2.391508828712131,0
5258,26,F,Other,19000,375,0.044,76,0.0206891202622854,graduate,Business,45000.0,-0.8240000000000001,-1.072269443147425,1
5259,19,F,White,4500,360,0.021,62,0.0725423339255437,undergrad,STEM,102000.0,-0.9695454545454547,-1.840053461651979,0
5260,23,F,White,24000,637,0.185,96,0.0598803195385864,graduate,Arts,55000.0,-0.32327272727272727,-1.041836561735764,1
5261,23,F,White,40000,840,0.124,248,0.0114381620879679,graduate,Arts,14000.0,0.732909090909091,0.5956511458534761,1
5262,22,M,White,38000,556,0.238,232,0.0830288146298239,graduate,Law,39000.0,-0.13981818181818179,-1.1361639573760685,1
5263,19,F,Black,22000,552,0.187,59,0.3317741726742946,graduate,Arts,66000.0,-0.6483636363636363,-4.629653708455171,0
5264,25,M,Asian,45000,603,0.144,188,0.0443164000892397,undergrad,STEM,12000.0,0.011090909090909151,-0.5207058919799672,1
5265,27,F,Asian,28000,765,0.068,248,0.0114381620879679,graduate,Law,77000.0,1.0001818181818183,0.8629238731262034,1
5266,26,F,White,15000,712,0.217,122,0.0715110732622415,undergrad,STEM,57000.0,-0.01854545454545453,-0.8766783336923526,1
5267,31,F,Black,43000,581,0.16,112,0.1324079841540636,undergrad,Business,24000.0,-0.2129090909090909,-1.801804900757854,0
5268,19,M,White,5500,813,0.337,142,0.3267463977010624,undergrad,Arts,23000.0,-0.14827272727272728,-4.069229499685476,0
5269,20,F,White,20000,781,0.256,76,0.0206891202622854,graduate,STEM,26000.0,0.4343636363636364,0.1860941932162116,1
5270,25,M,Other,17000,498,0.229,233,0.065642576798278,undergrad,Arts,17000.0,-1.0087272727272727,-1.7964381943066086,0
5271,27,F,White,26000,696,0.082,248,0.0114381620879679,undergrad,STEM,15000.0,0.3592727272727273,0.2220147822171125,1
5272,21,F,White,12000,589,0.149,96,0.0598803195385864,graduate,STEM,54000.0,-0.19781818181818184,-0.9163820162812186,1
5273,21,F,White,26000,798,0.193,229,0.0845744546441171,graduate,Law,67000.0,0.6581818181818182,-0.35671163754758695,1
5274,23,M,Asian,2500,850,0.219,135,0.0452137813055003,undergrad,STEM,30000.0,0.5042727272727273,-0.038292648393276285,1
5275,24,M,White,28000,650,0.377,248,0.0114381620879679,undergrad,Arts,33000.0,-0.6859999999999999,-0.8232579450556148,1
5276,19,M,White,14000,842,0.237,135,0.0452137813055003,graduate,Business,43000.0,0.45818181818181825,-0.08438355748418536,1
5277,33,M,Black,38000,665,0.232,76,0.0206891202622854,graduate,STEM,19000.0,0.16854545454545455,-0.07972398860197025,1
5278,19,F,Other,3000,467,0.301,96,0.0598803195385864,undergrad,STEM,18000.0,-1.0494545454545454,-1.7680183799175822,0
5279,19,M,White,6000,850,0.467,35,0.159167951253268,undergrad,STEM,26000.0,0.029272727272727256,-1.8807426877664886,0
5280,20,M,White,1500,850,0.356,25,0.0454556038190779,undergrad,Business,26000.0,0.12427272727272734,-0.4211945185562075,1
5281,27,M,White,46000,343,0.133,135,0.0452137813055003,graduate,STEM,7000.0,-0.7563636363636363,-1.29892901202964,0
5282,30,F,White,10000,709,0.255,135,0.0452137813055003,undergrad,Business,79000.0,-0.23545454545454544,-0.7780199211205491,1
5283,32,M,White,11000,640,0.025,59,0.3317741726742946,undergrad,Arts,31000.0,-0.12036363636363637,-4.101653708455172,0
5284,19,M,Black,3500,595,0.296,38,0.0889068621286131,undergrad,Arts,19000.0,-0.871,-1.9378823455433571,0
5285,25,M,White,30000,715,0.238,64,0.0893603870088699,graduate,STEM,46000.0,0.19036363636363637,-0.8819610077428025,1
5286,21,M,White,2500,674,0.162,25,0.0454556038190779,undergrad,Business,21000.0,-0.12172727272727271,-0.6671945185562075,1
5287,23,M,Other,2500,660,0.294,62,0.0725423339255437,undergrad,STEM,85000.0,-0.43663636363636354,-1.3071443707428878,0
5288,29,M,White,23000,633,0.216,76,0.0206891202622854,undergrad,Arts,18000.0,-0.4558181818181818,-0.7040876249656066,1
5289,27,M,Black,30000,528,0.422,135,0.0452137813055003,undergrad,STEM,46000.0,-1.0076363636363639,-1.5502017393023675,0
5290,25,F,Black,15000,601,0.163,44,0.0905072834983424,graduate,Law,123000.0,-0.06418181818181817,-1.150269220161927,1
5291,19,F,White,5000,507,0.183,120,0.0542016312380452,undergrad,Arts,80000.0,-1.056,-1.7064195748565425,0
5292,19,M,White,4000,847,0.208,76,0.0206891202622854,undergrad,STEM,15000.0,0.5243636363636364,0.27609419321621154,1
5293,31,M,Black,19000,521,0.274,239,0.0858379021309365,graduate,STEM,19000.0,-0.5530909090909093,-1.5831457346621474,0
5294,19,M,Black,38000,646,0.246,96,0.0598803195385864,graduate,Business,70000.0,-0.12854545454545455,-0.8471092890084913,1
5295,19,M,Asian,30000,723,0.181,135,0.0452137813055003,graduate,Arts,14000.0,0.13345454545454544,-0.40911083021145817,1
5296,23,M,Black,8000,487,0.538,119,0.104774711507828,undergrad,Arts,88000.0,-1.820727272727273,-3.078023810821209,0
5297,29,F,White,14000,821,0.203,166,0.0191756427111186,undergrad,Business,28000.0,0.39981818181818185,0.16971046928475864,1
5298,23,M,White,33000,688,0.109,25,0.0454556038190779,graduate,Arts,82000.0,0.06818181818181818,-0.4772854276471166,1
5299,25,M,Black,14000,300,0.233,96,0.0598803195385864,undergrad,Arts,52000.0,-1.8547272727272728,-2.5732911071903093,0
5300,30,M,White,23000,642,0.24,224,0.0737346298427714,graduate,Law,60000.0,0.17890909090909096,-0.7059064672041659,1
5301,21,M,White,19000,611,0.116,62,0.0725423339255437,graduate,Arts,34000.0,-0.20981818181818185,-1.0803261889247062,1
5302,26,F,White,13000,850,0.274,128,0.0627335567719358,undergrad,Arts,47000.0,0.05727272727272725,-0.6955299539905023,1
5303,26,M,White,19000,496,0.219,25,0.0454556038190779,undergrad,Arts,55000.0,-1.084,-1.629467245828935,0
5304,29,F,Other,35000,682,0.33,125,0.076007198487916,undergrad,Arts,36000.0,-0.4336363636363637,-1.3457227454913556,0
5305,27,M,White,12000,731,0.364,241,0.3151373069782615,undergrad,STEM,24000.0,-0.1614545454545454,-3.9431022291936833,0
5306,27,F,White,55000,549,0.122,229,0.0845744546441171,graduate,Law,91000.0,0.2687272727272728,-0.7461661830021323,1
5307,31,M,Asian,10000,567,0.261,18,0.0370395003477631,undergrad,Business,16000.0,-0.6638181818181818,-1.1082921859913388,1
5308,31,M,White,21000,602,0.058,44,0.0905072834983424,undergrad,Arts,12000.0,-0.26454545454545453,-1.3506328565255634,0
5309,19,M,White,5000,430,0.221,31,0.0327223818479609,undergrad,Arts,19000.0,-1.312,-1.7046685821755307,0
5310,24,M,White,29000,728,0.17,65,0.1241910448658457,undergrad,Arts,37000.0,0.017636363636363617,-1.4726561747537847,0
5311,23,F,White,8000,844,0.055,229,0.0845744546441171,undergrad,Arts,32000.0,0.5434545454545455,-0.4714389102748596,1
5312,24,F,White,25000,681,0.111,217,0.0652733104074734,undergrad,Business,24000.0,0.14072727272727273,-0.6425524521624081,1
5313,23,F,White,23000,672,0.325,96,0.0598803195385864,graduate,STEM,38000.0,-0.08200000000000002,-0.8005638344630368,1
5314,23,M,White,4000,425,0.304,76,0.0206891202622854,undergrad,Arts,20000.0,-1.5021818181818183,-1.7504512613292431,0
5315,24,F,White,13000,649,0.097,135,0.0452137813055003,undergrad,STEM,32000.0,0.08036363636363637,-0.46220173930236724,1
5316,22,M,White,2500,827,0.465,96,0.0598803195385864,undergrad,Business,26000.0,-0.17136363636363636,-0.8899274708266731,1
5317,30,M,White,26000,680,0.257,62,0.0725423339255437,undergrad,STEM,22000.0,-0.04890909090909093,-0.9194170980156152,1
5318,36,M,White,37000,769,0.441,72,0.098006312495863,graduate,STEM,28000.0,0.12272727272727274,-1.0533484772230832,1
5319,21,M,White,5500,793,0.087,96,0.0598803195385864,undergrad,Arts,39000.0,0.279,-0.4395638344630367,1
5320,25,M,White,30000,661,0.166,25,0.0454556038190779,undergrad,Arts,40000.0,-0.21200000000000005,-0.7574672458289349,1
5321,26,M,Asian,13000,850,0.187,53,0.0898336474343075,undergrad,Arts,38000.0,0.3312727272727273,-0.7467310419389627,1
5322,19,F,White,7500,738,0.331,135,0.0452137813055003,undergrad,Arts,26000.0,-0.397,-0.9395653756660036,1
5323,19,M,White,5500,669,0.185,62,0.0725423339255437,undergrad,STEM,10000.0,-0.06790909090909086,-0.9384170980156152,1
5324,25,M,White,21000,755,0.365,30,0.0320534171387883,graduate,Business,56000.0,-0.07218181818181815,-0.4568228238472778,1
5325,31,F,Black,38000,522,0.204,21,0.0551599399830261,undergrad,Business,34000.0,-0.5454545454545455,-1.2073738252508588,1
5326,28,M,White,22000,502,0.243,75,0.0528582753610005,undergrad,Business,31000.0,-0.7921818181818183,-1.4264811225138243,0
5327,26,F,Other,34000,652,0.107,135,0.0452137813055003,graduate,Arts,87000.0,-0.052727272727272734,-0.5952926483932763,1
5328,27,M,White,26000,402,0.208,224,0.0737346298427714,undergrad,Arts,35000.0,-1.261818181818182,-2.146633739931439,0
5329,26,M,White,31000,629,0.262,62,0.0725423339255437,graduate,STEM,48000.0,-0.16436363636363643,-1.0348716434701608,1
5330,22,F,White,3000,535,0.173,62,0.0725423339255437,undergrad,Arts,54000.0,-0.946181818181818,-1.8166898252883423,0
5331,19,F,White,4000,630,0.11,62,0.0725423339255437,undergrad,Arts,14000.0,-0.3687272727272727,-1.2392352798337969,0
5332,30,M,White,17000,689,0.35,135,0.0452137813055003,undergrad,Business,23000.0,-0.35618181818181816,-0.8987471938478218,1
5333,19,M,Black,20000,612,0.293,135,0.0452137813055003,graduate,Arts,24000.0,-0.5541818181818181,-1.0967471938478217,1
5334,27,F,White,36000,550,0.161,143,0.3225492305952699,undergrad,STEM,54000.0,-0.3696363636363636,-4.240227130779602,0
5335,21,F,White,6000,562,0.129,147,0.1173572203571072,undergrad,Arts,25000.0,-0.642,-2.0502866442852863,0
5336,28,F,Other,21000,531,0.337,135,0.0452137813055003,graduate,Arts,38000.0,-0.9307272727272727,-1.4732926483932762,0
5337,21,F,Black,1500,534,0.193,38,0.0889068621286131,undergrad,Business,24000.0,-0.6988181818181818,-1.765700527361539,0
5338,22,F,Other,6000,355,0.313,23,0.3748923690837981,undergrad,Business,37000.0,-1.5627272727272725,-6.061435701732849,0
5339,25,F,White,20000,750,0.093,62,0.0725423339255437,undergrad,Arts,72000.0,0.09763636363636363,-0.7728716434701607,1
5340,29,M,Asian,27000,772,0.288,135,0.0452137813055003,undergrad,Arts,51000.0,-0.1703636363636363,-0.7129290120296399,1
5341,21,M,White,2000,655,0.249,25,0.0454556038190779,undergrad,Arts,15000.0,-0.5678181818181818,-1.1132854276471167,1
5342,19,M,White,2000,646,0.158,44,0.0905072834983424,undergrad,Arts,17000.0,-0.41854545454545455,-1.5046328565255633,0
5343,26,M,Black,26000,592,0.117,62,0.0725423339255437,undergrad,Arts,9000.0,-0.38890909090909087,-1.2594170980156152,0
5344,22,F,White,2500,596,0.336,76,0.0206891202622854,undergrad,Arts,29000.0,-0.9533636363636364,-1.2016330795110612,1
5345,30,F,White,28000,689,0.291,25,0.0454556038190779,undergrad,Arts,47000.0,-0.47218181818181804,-1.0176490640107527,1
5346,19,F,White,3500,694,0.183,148,0.0975494628796399,undergrad,Arts,141000.0,-0.385,-1.555593554555679,0
5347,22,F,White,16000,826,0.356,229,0.0845744546441171,graduate,Business,28000.0,0.274,-0.7408934557294051,1
5348,23,M,White,1500,794,0.033,62,0.0725423339255437,undergrad,Business,20000.0,0.5666363636363637,-0.3038716434701606,1
5349,27,F,Asian,27000,525,0.486,122,0.0715110732622415,graduate,Arts,25000.0,-1.2145454545454548,-2.0726783336923527,0
5350,19,M,White,6500,723,0.099,25,0.0454556038190779,undergrad,Arts,31000.0,0.006454545454545435,-0.5390127003743894,1
5351,20,M,White,22000,537,0.354,121,0.0259552783224867,graduate,Arts,56000.0,-1.0369090909090908,-1.348372430778931,0
5352,33,M,Black,37000,490,0.115,128,0.0627335567719358,undergrad,Arts,27000.0,-0.6898181818181818,-1.4426208630814115,0
5353,19,M,Other,32000,459,0.155,62,0.0725423339255437,graduate,Business,50000.0,-0.6625454545454547,-1.533053461651979,0
5354,19,M,White,4000,830,0.206,83,0.1235802263036797,undergrad,Arts,23000.0,0.16654545454545458,-1.3164172610987017,0
5355,28,M,Other,16000,687,0.242,96,0.0598803195385864,graduate,STEM,54000.0,-0.003454545454545488,-0.7220183799175822,1
5356,22,F,Other,18000,503,0.145,229,0.0845744546441171,graduate,STEM,24000.0,-0.36654545454545445,-1.3814389102748597,0
5357,26,F,White,14000,557,0.147,8,0.0354740787315121,graduate,Arts,14000.0,-0.49818181818181817,-0.9238707629599634,1
5358,30,F,White,19000,733,0.153,154,0.0379126509375481,graduate,Business,25000.0,0.3598181818181818,-0.0951336294323954,1
5359,21,F,Black,4500,705,0.169,25,0.0454556038190779,undergrad,Arts,26000.0,-0.21100000000000002,-0.7564672458289348,1
5360,22,F,Black,6500,442,0.162,76,0.0206891202622854,undergrad,Arts,45000.0,-1.2413636363636367,-1.4896330795110615,0
5361,19,F,White,18000,617,0.405,135,0.0452137813055003,graduate,STEM,25000.0,-0.47200000000000003,-1.0145653756660036,1
5362,19,F,White,18000,452,0.166,76,0.0206891202622854,graduate,STEM,43000.0,-0.694,-0.9422694431474248,1
5363,19,M,White,1500,783,0.157,196,0.1025750047919756,undergrad,Arts,11000.0,0.07863636363636364,-1.1522636938673436,1
5364,19,M,Asian,6000,598,0.265,76,0.0206891202622854,undergrad,Business,15000.0,-0.5830909090909091,-0.8313603522383339,1
