applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,model1_recommendation,model2_recommendation,loan_granted,good_loan
30165,24,F,White,17000,681,0.241,135,0.0452,undergrad,STEM,56000.0,1,0,1,1
30166,30,M,White,38000,836,0.252,25,0.0455,undergrad,STEM,41000.0,1,1,1,1
30167,28,M,White,16000,850,0.345,35,0.1592,undergrad,Arts,25000.0,0,0,1,0
30168,19,F,White,6500,679,0.157,73,0.0228,undergrad,Arts,34000.0,1,1,1,1
30169,20,M,Asian,3500,850,0.316,38,0.0889,undergrad,Arts,37000.0,0,0,1,0
30170,28,M,White,10000,777,0.205,135,0.0452,undergrad,Arts,48000.0,1,0,1,1
30171,30,M,White,44000,616,0.301,205,0.016,undergrad,Arts,49000.0,1,0,0,
30172,21,F,Other,2000,850,0.173,65,0.1242,undergrad,Arts,43000.0,0,1,1,1
30173,19,M,White,6000,683,0.205,135,0.0452,undergrad,STEM,15000.0,1,1,1,1
30174,21,F,White,5000,631,0.108,120,0.0542,undergrad,Arts,25000.0,1,1,1,1
30175,24,M,White,17000,567,0.121,62,0.0725,undergrad,STEM,36000.0,1,1,1,1
30176,26,F,White,12000,800,0.188,23,0.3749,undergrad,Business,12000.0,0,1,1,1
30177,29,M,Black,11000,694,0.209,135,0.0452,undergrad,Arts,33000.0,1,0,1,1
30178,27,M,White,15000,831,0.1,25,0.0455,graduate,STEM,19000.0,1,1,1,1
30179,20,F,White,14000,745,0.204,162,0.0696,graduate,Business,38000.0,1,1,1,1
30180,25,M,Black,17000,628,0.216,62,0.0725,undergrad,STEM,41000.0,0,0,0,
30181,24,F,White,20000,578,0.192,62,0.0725,undergrad,Arts,39000.0,0,0,0,
30182,23,M,Other,33000,427,0.096,135,0.0452,graduate,STEM,13000.0,1,1,0,
30183,19,M,White,23000,850,0.042,135,0.0452,graduate,STEM,24000.0,1,1,1,1
30184,27,F,White,18000,685,0.202,112,0.1324,undergrad,Business,30000.0,0,1,1,1
30185,29,F,White,21000,774,0.144,248,0.0114,undergrad,Arts,10000.0,1,1,1,1
30186,24,F,Asian,27000,818,0.284,229,0.0846,graduate,Law,192000.0,0,1,1,1
30187,21,F,White,5500,718,0.111,194,0.0493,undergrad,Arts,14000.0,1,1,1,1
30188,25,F,White,23000,715,0.186,135,0.0452,undergrad,STEM,42000.0,1,1,1,1
30189,19,F,White,7000,691,0.287,96,0.0599,undergrad,Arts,11000.0,0,0,0,
30190,19,F,White,2000,850,0.222,68,0.0876,undergrad,Business,16000.0,0,1,1,1
30191,31,F,White,25000,566,0.182,35,0.1592,undergrad,Business,34000.0,0,1,0,
30192,19,F,White,11000,736,0.354,205,0.016,graduate,Law,20000.0,1,0,1,1
30193,23,M,White,1000,847,0.113,135,0.0452,undergrad,Arts,47000.0,1,1,1,1
30194,21,F,White,5000,850,0.371,135,0.0452,undergrad,Arts,38000.0,0,0,1,0
30195,21,M,Black,15000,427,0.28,142,0.3267,graduate,Business,41000.0,0,0,0,
30196,20,M,White,1500,650,0.168,206,0.0751,undergrad,Business,12000.0,1,1,1,1
30197,19,F,White,7000,615,0.173,76,0.0207,undergrad,STEM,25000.0,1,1,1,1
30198,35,F,Asian,29000,623,0.48,229,0.0846,undergrad,Business,42000.0,0,0,0,
30199,34,F,Other,16000,698,0.165,135,0.0452,graduate,Law,56000.0,1,1,1,1
30200,25,F,Other,30000,646,0.238,96,0.0599,undergrad,Arts,14000.0,0,0,0,
30201,30,M,White,22000,617,0.115,229,0.0846,undergrad,Business,18000.0,1,1,1,1
30202,19,F,White,4500,796,0.193,110,0.1298,undergrad,Business,25000.0,0,1,1,1
30203,23,F,Other,3000,788,0.354,3,0.0564,undergrad,Arts,105000.0,0,0,0,
30204,21,F,White,2000,732,0.503,73,0.0228,undergrad,Arts,30000.0,0,0,0,
30205,22,F,White,1000,850,0.135,25,0.0455,undergrad,Arts,54000.0,1,1,1,1
30206,25,F,Black,16000,560,0.295,44,0.0905,undergrad,STEM,42000.0,0,0,0,
30207,19,M,White,5000,699,0.286,25,0.0455,undergrad,Arts,20000.0,0,0,1,0
30208,19,F,Other,6500,664,0.206,154,0.0379,undergrad,STEM,13000.0,1,1,1,1
30209,27,F,White,11000,653,0.282,154,0.0379,graduate,Arts,65000.0,0,0,1,0
30210,21,F,White,7500,450,0.196,128,0.0627,undergrad,Business,24000.0,0,0,0,
30211,31,F,White,28000,402,0.252,62,0.0725,graduate,Arts,38000.0,0,0,0,
30212,26,F,Black,17000,485,0.094,130,0.0738,graduate,Business,126000.0,1,1,1,1
30213,25,M,Black,35000,574,0.322,76,0.0207,undergrad,Business,32000.0,1,0,0,
30214,20,M,Black,1500,705,0.214,229,0.0846,undergrad,Arts,23000.0,0,0,1,1
30215,24,F,White,19000,571,0.217,195,0.0089,undergrad,Arts,15000.0,1,0,1,1
30216,24,F,White,19000,744,0.249,76,0.0207,undergrad,Business,36000.0,1,1,1,1
30217,19,M,Other,15000,558,0.192,25,0.0455,graduate,Business,126000.0,1,0,1,1
30218,23,F,Black,5500,419,0.447,25,0.0455,undergrad,Arts,22000.0,0,0,0,
30219,29,F,White,28000,587,0.287,76,0.0207,graduate,Arts,15000.0,1,0,1,0
30220,19,F,White,4500,722,0.203,229,0.0846,undergrad,STEM,89000.0,0,1,1,1
30221,19,M,White,1500,739,0.164,73,0.0228,undergrad,Business,71000.0,1,1,1,1
30222,25,M,White,14000,792,0.305,229,0.0846,undergrad,Arts,31000.0,0,0,1,0
30223,28,F,White,13000,557,0.187,96,0.0599,graduate,Law,73000.0,1,1,1,1
30224,19,F,White,3000,404,0.217,38,0.0889,undergrad,STEM,28000.0,0,0,0,
30225,28,M,White,18000,734,0.121,135,0.0452,undergrad,Business,48000.0,1,1,1,1
30226,19,F,White,1500,813,0.21,211,0.0262,undergrad,STEM,74000.0,1,1,1,1
30227,27,M,Other,37000,718,0.296,62,0.0725,graduate,Business,50000.0,0,0,1,1
30228,27,M,White,54000,707,0.327,211,0.0262,undergrad,Arts,61000.0,1,0,1,0
30229,24,M,White,16000,714,0.207,76,0.0207,undergrad,Business,48000.0,1,1,1,1
30230,19,M,White,1500,807,0.167,65,0.1242,undergrad,STEM,9000.0,0,1,1,1
30231,19,F,Black,14000,681,0.243,25,0.0455,graduate,Business,56000.0,1,0,1,1
30232,30,F,White,16000,845,0.18,76,0.0207,undergrad,Arts,19000.0,1,1,1,1
30233,29,F,White,40000,621,0.177,35,0.1592,undergrad,STEM,74000.0,0,1,0,
30234,25,M,Other,29000,770,0.215,215,0.1175,undergrad,Business,24000.0,0,1,1,1
30235,20,M,White,6500,752,0.351,76,0.0207,undergrad,Arts,31000.0,0,0,1,0
30236,29,F,White,11000,754,0.365,76,0.0207,graduate,Law,151000.0,1,0,1,1
30237,21,F,Other,6000,642,0.174,96,0.0599,undergrad,Arts,51000.0,0,0,1,1
30238,20,M,White,32000,842,0.207,135,0.0452,graduate,Law,37000.0,1,1,1,1
30239,21,F,White,4500,549,0.127,25,0.0455,undergrad,STEM,32000.0,1,1,1,1
30240,25,M,White,21000,850,0.211,248,0.0114,undergrad,Business,41000.0,1,1,1,1
30241,20,F,White,1000,767,0.294,25,0.0455,undergrad,Business,31000.0,1,0,1,1
30242,22,F,Black,13000,397,0.319,135,0.0452,graduate,Business,150000.0,0,0,0,
30243,24,F,White,10000,635,0.16,76,0.0207,undergrad,Arts,102000.0,1,0,1,1
30244,19,F,White,4000,568,0.101,73,0.0228,undergrad,STEM,71000.0,1,1,1,1
30245,21,F,White,7000,797,0.258,229,0.0846,undergrad,Arts,26000.0,0,0,1,1
30246,31,M,White,24000,771,0.364,135,0.0452,undergrad,Arts,50000.0,0,0,0,
30247,19,F,White,7000,480,0.042,50,0.125,undergrad,Arts,22000.0,0,1,1,1
30248,25,F,White,13000,755,0.438,135,0.0452,undergrad,Arts,26000.0,0,0,0,
30249,35,M,White,38000,570,0.322,76,0.0207,undergrad,STEM,44000.0,1,0,0,
30250,34,M,White,31000,787,0.225,122,0.0715,graduate,Law,56000.0,1,1,1,1
30251,22,M,White,1500,737,0.16,76,0.0207,undergrad,Arts,18000.0,1,1,1,1
30252,20,M,Asian,18000,355,0.19,76,0.0207,graduate,Law,50000.0,1,0,0,
30253,22,M,White,3000,850,0.258,25,0.0455,undergrad,STEM,30000.0,1,1,1,1
30254,20,F,Other,5500,668,0.212,76,0.0207,undergrad,STEM,26000.0,1,1,1,1
30255,28,F,Black,53000,726,0.215,154,0.0379,undergrad,STEM,17000.0,1,1,1,1
30256,34,F,White,29000,540,0.134,213,0.0772,undergrad,Business,15000.0,1,1,0,
30257,35,F,Other,26000,322,0.301,135,0.0452,undergrad,Business,30000.0,0,0,0,
30258,29,M,White,28000,564,0.345,104,0.0834,undergrad,Arts,64000.0,0,0,0,
30259,19,F,White,2500,850,0.229,148,0.0975,undergrad,Arts,38000.0,0,1,1,1
30260,30,M,White,34000,844,0.425,25,0.0455,graduate,Law,49000.0,1,0,1,0
30261,30,F,White,36000,850,0.103,38,0.0889,undergrad,Arts,22000.0,1,1,1,1
30262,20,M,White,4000,691,0.161,135,0.0452,undergrad,Arts,92000.0,1,0,1,1
30263,19,F,White,13000,626,0.333,62,0.0725,graduate,Arts,14000.0,0,0,0,
30264,20,F,White,36000,778,0.24,120,0.0542,graduate,STEM,27000.0,1,1,1,1
30265,19,M,Asian,10000,850,0.028,76,0.0207,graduate,Law,65000.0,1,1,1,1
30266,25,F,Other,21000,718,0.02,135,0.0452,undergrad,Arts,17000.0,1,1,1,1
30267,29,F,White,77000,687,0.196,37,0.0627,undergrad,STEM,54000.0,1,1,1,1
30268,19,F,Other,4500,850,0.319,96,0.0599,undergrad,Arts,9000.0,0,0,1,0
30269,20,F,Black,4000,850,0.025,177,0.1282,undergrad,Arts,30000.0,1,1,1,1
30270,19,M,White,3000,383,0.099,215,0.1175,undergrad,Business,21000.0,0,0,0,
30271,22,M,Other,3500,802,0.149,11,0.1175,undergrad,Business,43000.0,0,1,1,1
30272,22,M,White,24000,799,0.207,229,0.0846,graduate,Arts,71000.0,0,1,1,1
30273,26,F,White,20000,850,0.294,76,0.0207,graduate,Business,40000.0,1,1,1,1
30274,28,M,White,33000,820,0.261,135,0.0452,graduate,Business,47000.0,1,1,1,1
30275,22,F,White,21000,778,0.058,238,0.1193,graduate,Law,55000.0,1,1,1,1
30276,23,F,Other,10000,850,0.355,25,0.0455,graduate,Law,60000.0,1,0,1,1
30277,34,F,White,23000,514,0.332,122,0.0715,undergrad,Arts,17000.0,0,0,0,
30278,24,M,Black,19000,633,0.086,76,0.0207,undergrad,Business,11000.0,1,1,1,1
30279,24,F,White,11000,795,0.393,89,0.0633,undergrad,STEM,9000.0,0,0,0,
30280,28,M,Other,35000,768,0.189,135,0.0452,graduate,STEM,27000.0,1,1,1,1
30281,23,M,Asian,5000,644,0.171,60,0.0353,undergrad,STEM,42000.0,1,1,1,1
30282,25,M,Asian,37000,807,0.108,76,0.0207,graduate,Arts,32000.0,1,1,1,1
30283,19,F,White,3000,511,0.19,139,0.3296,undergrad,Arts,13000.0,0,0,0,
30284,19,F,Other,1500,754,0.153,62,0.0725,undergrad,STEM,21000.0,1,1,1,1
30285,20,F,White,17000,799,0.172,19,0.0683,graduate,Business,38000.0,1,1,1,1
30286,29,F,White,13000,512,0.183,23,0.3749,undergrad,Business,49000.0,0,0,0,
30287,26,F,White,21000,758,0.18,76,0.0207,graduate,Law,51000.0,1,1,1,1
30288,19,M,Black,30000,762,0.32,124,0.3591,graduate,Law,77000.0,0,1,0,
30289,25,F,White,45000,825,0.15,112,0.1324,undergrad,STEM,21000.0,1,1,1,1
30290,31,F,White,21000,694,0.135,44,0.0905,undergrad,Business,15000.0,1,1,1,1
30291,25,M,White,21000,763,0.153,205,0.016,undergrad,Arts,56000.0,1,1,1,1
30292,24,M,White,26000,850,0.044,135,0.0452,undergrad,Arts,46000.0,1,1,1,1
30293,29,M,Other,32000,420,0.237,5,0.1198,undergrad,Arts,12000.0,0,0,0,
30294,23,F,White,5000,526,0.102,227,0.0615,undergrad,Arts,29000.0,1,1,1,1
30295,20,M,White,5500,661,0.353,25,0.0455,undergrad,STEM,41000.0,0,0,0,
30296,26,M,Other,16000,810,0.094,76,0.0207,graduate,STEM,16000.0,1,1,1,1
30297,19,F,White,22000,747,0.097,135,0.0452,graduate,Business,49000.0,1,1,1,1
30298,23,F,White,7500,753,0.264,135,0.0452,undergrad,STEM,8000.0,1,1,1,1
30299,22,M,Black,13000,613,0.327,135,0.0452,graduate,Law,54000.0,0,0,0,
30300,21,F,White,21000,584,0.094,96,0.0599,graduate,STEM,25000.0,1,1,1,1
30301,28,F,White,16000,716,0.241,44,0.0905,graduate,Law,55000.0,1,1,1,1
30302,26,M,Other,41000,850,0.142,135,0.0452,graduate,Business,82000.0,1,1,1,1
30303,31,F,Black,24000,593,0.111,229,0.0846,undergrad,Arts,122000.0,0,1,1,1
30304,20,M,White,7500,533,0.216,96,0.0599,undergrad,Business,47000.0,0,0,0,
30305,28,F,Black,40000,473,0.141,46,0.0694,undergrad,Arts,31000.0,0,0,0,
30306,24,F,White,15000,457,0.343,135,0.0452,undergrad,STEM,17000.0,0,0,0,
30307,25,F,White,29000,775,0.112,76,0.0207,undergrad,Arts,69000.0,1,1,1,1
30308,19,M,Black,27000,752,0.168,135,0.0452,graduate,Business,53000.0,1,1,1,1
30309,19,F,White,6500,788,0.089,72,0.098,undergrad,Business,44000.0,1,1,1,1
30310,25,M,White,17000,833,0.281,211,0.0262,undergrad,Business,26000.0,1,1,1,1
30311,19,M,White,48000,758,0.126,215,0.1175,graduate,Business,81000.0,1,1,1,1
30312,26,M,White,24000,494,0.099,76,0.0207,graduate,Business,40000.0,1,1,1,1
30313,21,F,White,7500,663,0.467,35,0.1592,undergrad,Arts,42000.0,0,0,0,
30314,23,M,Black,7500,843,0.237,76,0.0207,undergrad,STEM,15000.0,1,1,1,1
30315,22,F,Black,7000,718,0.413,104,0.0834,undergrad,STEM,58000.0,0,0,0,
30316,25,M,White,26000,833,0.518,25,0.0455,undergrad,STEM,17000.0,0,0,0,
30317,30,M,Other,16000,785,0.176,62,0.0725,undergrad,STEM,60000.0,1,1,1,1
30318,29,M,White,18000,749,0.122,25,0.0455,undergrad,Business,17000.0,1,1,1,1
30319,23,F,White,32000,610,0.042,137,0.031,graduate,Law,44000.0,1,1,1,1
30320,26,F,Asian,31000,575,0.06,211,0.0262,graduate,STEM,57000.0,1,1,1,1
30321,30,M,White,16000,557,0.149,135,0.0452,undergrad,Arts,106000.0,0,0,1,1
30322,22,M,White,2000,850,0.173,73,0.0228,undergrad,Arts,11000.0,1,1,1,1
30323,20,M,White,5000,850,0.153,76,0.0207,undergrad,Arts,76000.0,1,1,1,1
30324,21,M,White,15000,527,0.219,248,0.0114,graduate,Law,43000.0,1,1,1,1
30325,22,M,White,43000,850,0.071,110,0.1298,graduate,Business,26000.0,1,1,1,1
30326,22,M,Asian,11000,698,0.089,73,0.0228,graduate,Business,43000.0,1,1,1,1
30327,22,F,White,18000,506,0.031,25,0.0455,graduate,Arts,41000.0,1,1,1,1
30328,28,F,Asian,40000,850,0.57,34,0.0406,undergrad,Arts,35000.0,0,0,0,
30329,22,F,Other,2000,660,0.144,76,0.0207,undergrad,Arts,20000.0,1,1,1,1
30330,19,F,Black,14000,850,0.244,134,0.0204,graduate,Business,29000.0,1,1,1,1
30331,25,F,Black,29000,766,0.082,23,0.3749,undergrad,STEM,58000.0,0,1,1,1
30332,24,F,White,68000,801,0.051,142,0.3267,undergrad,STEM,29000.0,0,1,1,1
30333,28,F,Other,14000,356,0.272,135,0.0452,graduate,Arts,44000.0,0,0,0,
30334,27,F,White,24000,522,0.167,135,0.0452,undergrad,Arts,44000.0,0,0,0,
30335,20,M,Black,5000,513,0.191,7,0.1314,undergrad,STEM,37000.0,0,0,0,
30336,23,M,Asian,26000,689,0.246,227,0.0615,graduate,Law,84000.0,1,1,1,1
30337,25,F,White,22000,593,0.062,61,0.0825,undergrad,STEM,14000.0,1,1,1,1
30338,19,F,White,6000,639,0.168,229,0.0846,undergrad,Business,11000.0,0,1,1,1
30339,22,F,White,37000,776,0.119,25,0.0455,graduate,Business,73000.0,1,1,1,1
30340,31,F,White,38000,564,0.189,17,0.0803,undergrad,Arts,29000.0,0,0,0,
30341,27,M,White,35000,726,0.191,248,0.0114,undergrad,Arts,11000.0,1,1,1,1
30342,21,M,Other,25000,437,0.039,135,0.0452,graduate,Arts,42000.0,1,1,1,1
30343,26,M,Asian,18000,614,0.281,65,0.1242,undergrad,Arts,21000.0,0,0,0,
30344,19,M,White,2500,842,0.363,72,0.098,undergrad,Arts,52000.0,0,0,1,0
30345,19,M,White,8000,850,0.032,165,0.0719,undergrad,STEM,51000.0,1,1,1,1
30346,21,M,White,37000,483,0.305,76,0.0207,graduate,Law,126000.0,1,0,0,
30347,20,M,Asian,4500,850,0.174,135,0.0452,undergrad,Business,12000.0,1,1,1,1
30348,19,M,White,7000,572,0.287,176,0.0918,undergrad,Arts,9000.0,0,0,0,
30349,28,M,Black,27000,804,0.22,110,0.1298,undergrad,STEM,26000.0,0,1,1,1
30350,26,M,White,15000,797,0.128,135,0.0452,graduate,Law,27000.0,1,1,1,1
30351,24,F,Asian,41000,574,0.179,135,0.0452,undergrad,Business,6000.0,1,1,0,
30352,21,M,White,13000,703,0.282,142,0.3267,graduate,Law,35000.0,0,1,1,1
30353,24,F,Asian,14000,654,0.045,205,0.016,undergrad,Business,13000.0,1,1,1,1
30354,32,F,Other,19000,616,0.516,177,0.1282,undergrad,STEM,33000.0,0,0,0,
30355,34,M,Other,65000,509,0.132,215,0.1175,undergrad,Arts,55000.0,0,1,0,
30356,24,M,Black,24000,339,0.167,222,0.1143,undergrad,STEM,62000.0,0,0,0,
30357,21,M,White,7500,850,0.169,135,0.0452,undergrad,Arts,31000.0,1,1,1,1
30358,22,M,White,6000,755,0.267,72,0.098,undergrad,Business,22000.0,0,0,1,1
30359,27,M,White,10000,712,0.366,128,0.0627,undergrad,Arts,16000.0,0,0,0,
30360,25,F,White,19000,726,0.233,30,0.0321,undergrad,STEM,22000.0,1,1,1,1
30361,19,M,White,4000,609,0.25,232,0.083,undergrad,STEM,14000.0,0,0,0,
30362,31,M,White,31000,836,0.047,124,0.3591,undergrad,STEM,28000.0,0,1,1,1
30363,28,F,White,18000,461,0.153,5,0.1198,undergrad,Arts,17000.0,0,0,0,
30364,21,M,Black,2500,850,0.053,229,0.0846,undergrad,Arts,8000.0,1,1,1,1
30365,32,M,White,26000,836,0.231,135,0.0452,graduate,Business,38000.0,1,1,1,1
30366,29,M,Black,13000,604,0.199,38,0.0889,undergrad,Arts,19000.0,0,0,0,
30367,27,M,White,36000,768,0.2,124,0.3591,undergrad,Business,12000.0,0,1,1,1
30368,26,F,Asian,10000,597,0.221,25,0.0455,graduate,Arts,39000.0,1,0,1,1
30369,19,M,Black,2500,681,0.17,135,0.0452,undergrad,Business,17000.0,1,1,1,1
30370,24,M,White,74000,521,0.127,73,0.0228,undergrad,Arts,29000.0,1,1,1,1
30371,19,M,White,2000,806,0.128,65,0.1242,undergrad,Arts,16000.0,0,1,1,1
30372,27,M,White,22000,850,0.152,19,0.0683,graduate,Law,43000.0,1,1,1,1
30373,30,F,White,16000,819,0.167,135,0.0452,graduate,STEM,11000.0,1,1,1,1
30374,24,M,Other,13000,786,0.062,229,0.0846,undergrad,Arts,19000.0,1,1,1,1
30375,28,M,Black,15000,419,0.199,23,0.3749,graduate,Business,47000.0,0,0,0,
30376,21,M,White,21000,732,0.095,239,0.0858,graduate,STEM,90000.0,1,1,1,1
30377,22,M,White,7500,680,0.141,92,0.059,undergrad,Arts,51000.0,1,1,1,1
30378,22,F,Black,30000,492,0.276,110,0.1298,graduate,Law,57000.0,0,0,0,
30379,27,M,Other,26000,789,0.182,135,0.0452,undergrad,Arts,35000.0,1,1,1,1
30380,22,F,White,26000,850,0.202,229,0.0846,graduate,Business,57000.0,1,1,1,1
30381,28,F,White,19000,850,0.166,25,0.0455,undergrad,Arts,20000.0,1,1,1,1
30382,23,F,White,2000,850,0.278,47,0.0941,undergrad,Arts,19000.0,0,0,1,1
30383,21,M,White,1500,598,0.239,125,0.076,undergrad,STEM,20000.0,0,0,0,
30384,26,M,White,52000,836,0.128,135,0.0452,undergrad,Arts,55000.0,1,1,1,1
30385,19,M,White,41000,850,0.19,135,0.0452,graduate,Business,56000.0,1,1,1,1
30386,29,F,White,55000,599,0.439,63,0.0889,graduate,STEM,62000.0,0,0,0,
30387,30,F,Black,11000,423,0.114,38,0.0889,undergrad,Business,33000.0,0,1,0,
30388,19,F,Black,4500,747,0.15,96,0.0599,undergrad,Business,12000.0,1,1,1,1
30389,27,M,White,42000,635,0.115,108,0.1121,graduate,Law,32000.0,1,1,1,1
30390,24,M,White,29000,850,0.074,25,0.0455,undergrad,Arts,25000.0,1,1,1,1
30391,26,M,Asian,19000,751,0.264,96,0.0599,undergrad,Arts,38000.0,0,0,1,0
30392,27,M,White,12000,470,0.542,38,0.0889,undergrad,STEM,23000.0,0,0,0,
30393,21,M,White,3500,850,0.263,65,0.1242,undergrad,STEM,25000.0,0,1,1,1
30394,19,M,Asian,6000,630,0.13,170,0.1463,undergrad,Arts,33000.0,0,1,1,1
30395,28,M,Other,28000,510,0.356,115,0.0479,undergrad,Business,31000.0,0,0,0,
30396,24,F,Black,12000,720,0.196,151,0.0589,undergrad,Business,34000.0,1,1,1,1
30397,28,M,Black,23000,566,0.166,38,0.0889,undergrad,STEM,18000.0,0,1,0,
30398,30,M,Black,11000,584,0.2,135,0.0452,graduate,Business,37000.0,1,1,1,1
30399,24,M,White,26000,850,0.23,135,0.0452,graduate,Arts,18000.0,1,1,1,1
30400,24,M,Other,13000,850,0.113,25,0.0455,undergrad,Arts,40000.0,1,1,1,1
30401,19,M,White,5500,850,0.09,73,0.0228,undergrad,Arts,81000.0,1,1,1,1
30402,27,F,Other,25000,765,0.076,135,0.0452,graduate,Business,86000.0,1,1,1,1
30403,28,F,White,18000,737,0.116,215,0.1175,graduate,STEM,16000.0,1,1,1,1
30404,26,M,Black,27000,743,0.167,135,0.0452,undergrad,Arts,32000.0,1,1,1,1
30405,32,F,White,43000,817,0.122,229,0.0846,undergrad,Arts,34000.0,1,1,1,1
30406,19,M,Other,1500,850,0.052,76,0.0207,undergrad,Business,23000.0,1,1,1,1
30407,28,F,Other,31000,727,0.237,76,0.0207,graduate,Law,33000.0,1,1,1,1
30408,25,F,Black,24000,516,0.213,35,0.1592,undergrad,STEM,12000.0,0,0,0,
30409,23,M,Other,4000,815,0.029,229,0.0846,undergrad,STEM,9000.0,1,1,1,1
30410,19,F,White,16000,850,0.288,105,0.3071,graduate,STEM,35000.0,0,1,1,1
30411,26,F,White,21000,595,0.331,85,0.0294,undergrad,Arts,31000.0,0,0,0,
30412,26,M,White,29000,553,0.061,76,0.0207,undergrad,STEM,23000.0,1,1,1,1
30413,31,F,Other,24000,850,0.252,135,0.0452,undergrad,Arts,30000.0,1,1,1,1
30414,19,M,White,7000,574,0.103,135,0.0452,undergrad,Arts,32000.0,1,1,1,1
30415,19,M,White,5000,622,0.248,38,0.0889,undergrad,Arts,51000.0,0,0,0,
30416,19,M,White,30000,799,0.314,135,0.0452,graduate,Business,150000.0,1,0,1,1
30417,25,M,Other,21000,436,0.202,216,0.0446,undergrad,Business,10000.0,0,0,0,
30418,25,F,Asian,23000,850,0.05,76,0.0207,graduate,Law,34000.0,1,1,1,1
30419,21,F,Black,13000,738,0.46,62,0.0725,graduate,Business,141000.0,0,0,0,
30420,29,F,Asian,47000,634,0.204,34,0.0406,undergrad,STEM,23000.0,1,1,1,1
30421,39,M,Asian,31000,509,0.134,76,0.0207,undergrad,STEM,70000.0,1,1,1,1
30422,28,F,White,18000,714,0.093,25,0.0455,undergrad,Business,44000.0,1,1,1,1
30423,31,M,Black,25000,705,0.095,120,0.0542,undergrad,Arts,28000.0,1,1,1,1
30424,31,F,White,34000,613,0.074,76,0.0207,graduate,Law,86000.0,1,1,1,1
30425,19,M,Black,22000,656,0.15,211,0.0262,graduate,Arts,18000.0,1,1,1,1
30426,26,M,Black,21000,525,0.223,101,0.3567,undergrad,Arts,12000.0,0,0,0,
30427,23,F,Other,3000,850,0.112,135,0.0452,undergrad,Business,11000.0,1,1,1,1
30428,29,M,White,13000,796,0.175,166,0.0192,undergrad,Business,18000.0,1,1,1,1
30429,23,M,White,3000,694,0.159,25,0.0455,undergrad,Arts,29000.0,1,1,1,1
30430,29,M,Other,15000,542,0.096,25,0.0455,undergrad,Arts,29000.0,1,1,1,1
30431,22,F,White,2500,771,0.375,76,0.0207,undergrad,STEM,57000.0,0,0,1,0
30432,23,M,Other,21000,609,0.304,135,0.0452,graduate,Arts,29000.0,0,0,0,
30433,25,M,White,20000,524,0.286,47,0.0941,undergrad,Arts,58000.0,0,0,0,
30434,19,F,White,14000,649,0.155,25,0.0455,graduate,STEM,26000.0,1,1,1,1
30435,26,M,White,14000,816,0.122,248,0.0114,undergrad,STEM,35000.0,1,1,1,1
30436,26,F,Asian,30000,623,0.115,239,0.0858,undergrad,Business,32000.0,1,1,1,1
30437,25,M,Asian,28000,613,0.078,135,0.0452,undergrad,Arts,12000.0,1,1,1,1
30438,19,M,White,20000,731,0.225,25,0.0455,graduate,Law,59000.0,1,1,1,1
30439,24,M,Asian,27000,731,0.098,76,0.0207,undergrad,Business,18000.0,1,1,1,1
30440,38,F,White,42000,609,0.277,25,0.0455,undergrad,Arts,16000.0,0,0,0,
30441,25,M,White,21000,850,0.281,121,0.026,undergrad,STEM,20000.0,1,1,1,1
30442,30,M,White,35000,850,0.234,57,0.0299,graduate,Business,24000.0,1,1,1,1
30443,19,M,Black,1000,764,0.232,38,0.0889,undergrad,Arts,12000.0,0,0,1,1
30444,28,F,Black,22000,546,0.326,62,0.0725,undergrad,Business,43000.0,0,0,0,
30445,25,M,Other,13000,797,0.19,88,0.2973,undergrad,STEM,23000.0,0,1,1,1
30446,21,M,Black,1000,630,0.169,135,0.0452,undergrad,Arts,12000.0,1,0,1,1
30447,29,M,White,21000,850,0.225,76,0.0207,graduate,STEM,16000.0,1,1,1,1
30448,25,M,White,19000,795,0.186,25,0.0455,undergrad,Business,60000.0,1,1,1,1
30449,27,F,White,21000,850,0.469,215,0.1175,graduate,STEM,82000.0,0,0,0,
30450,30,F,White,11000,827,0.155,194,0.0493,undergrad,STEM,13000.0,1,1,1,1
30451,33,M,Other,46000,614,0.218,30,0.0321,undergrad,Business,19000.0,1,1,1,1
30452,22,M,Asian,20000,850,0.246,135,0.0452,graduate,Arts,72000.0,1,1,1,1
30453,20,M,Black,2500,674,0.081,40,0.0254,undergrad,Arts,100000.0,1,1,1,1
30454,19,F,White,6500,756,0.218,229,0.0846,undergrad,Arts,19000.0,0,0,1,1
30455,31,F,Other,21000,762,0.323,135,0.0452,undergrad,STEM,77000.0,0,0,1,1
30456,23,F,Other,1000,635,0.308,124,0.3591,undergrad,STEM,72000.0,0,0,0,
30457,25,M,White,33000,715,0.216,25,0.0455,graduate,STEM,26000.0,1,1,1,1
30458,29,F,White,24000,666,0.076,229,0.0846,graduate,Law,74000.0,1,1,1,1
30459,26,F,White,36000,687,0.027,73,0.0228,graduate,Business,250000.0,1,1,1,1
30460,28,F,White,31000,681,0.098,212,0.0192,undergrad,Business,25000.0,1,1,1,1
30461,30,F,Other,21000,791,0.099,135,0.0452,undergrad,Arts,10000.0,1,1,1,1
30462,19,M,White,2500,773,0.129,96,0.0599,undergrad,Arts,27000.0,1,1,1,1
30463,19,F,White,6500,681,0.173,211,0.0262,undergrad,STEM,42000.0,1,1,1,1
