applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,score_base,score_with_cdr,loan_granted,defaulted,model1_recommendation,model2_recommendation
15082,26,M,Black,22000,534,0.255,14,0.0716640292402546,undergrad,Arts,23000.0,-0.8998181818181819,-1.759786532701237,0,0,0,0
15083,19,F,White,7000,850,0.192,66,0.0348740716996293,undergrad,Arts,29000.0,0.28527272727272723,-0.13321613312282432,1,0,1,1
15084,19,F,White,7000,690,0.068,62,0.0725423339255437,undergrad,Arts,15000.0,-0.048545454545454565,-0.9190534616519789,1,0,1,1
15085,20,F,White,6000,765,0.358,124,0.3590904470954283,undergrad,Arts,112000.0,-0.4618181818181818,-4.770903546963321,1,0,0,0
15086,25,F,Other,17000,588,0.089,76,0.0206891202622854,graduate,Law,61000.0,0.04854545454545456,-0.19972398860197024,1,0,1,1
15087,26,F,Other,20000,561,0.153,135,0.0452137813055003,undergrad,STEM,26000.0,-0.30963636363636354,-0.8522017393023671,1,0,1,1
15088,28,F,White,24000,468,0.273,62,0.0725423339255437,undergrad,STEM,34000.0,-0.8638181818181818,-1.7343261889247061,0,0,0,0
15089,21,F,Other,5000,850,0.157,25,0.0454556038190779,undergrad,Arts,28000.0,0.3432727272727273,-0.20219451855620751,1,0,1,1
15090,19,F,White,4000,813,0.22,246,0.0089270124529904,undergrad,Arts,63000.0,-0.02327272727272725,-0.13039687670861205,1,0,1,1
15091,34,F,White,45000,748,0.285,110,0.1297935402004485,undergrad,STEM,53000.0,0.15636363636363645,-1.4011588460417455,1,0,0,1
15092,25,M,White,28000,300,0.269,62,0.0725423339255437,graduate,Arts,24000.0,-1.592727272727273,-2.463235279833797,0,0,0,0
15093,28,F,White,22000,611,0.263,229,0.0845744546441171,undergrad,Arts,19000.0,-0.6358181818181818,-1.650711637547587,0,0,0,0
15094,19,M,Other,6000,593,0.047,76,0.0206891202622854,undergrad,STEM,72000.0,-0.16527272727272718,-0.41354217042015196,1,0,1,1
15095,19,M,White,7000,653,0.401,62,0.0725423339255437,undergrad,Arts,41000.0,-0.9490909090909091,-1.8195989161974335,0,0,0,0
15096,32,M,White,27000,490,0.138,215,0.117501396154848,undergrad,Arts,24000.0,-0.7958181818181818,-2.205834935676358,0,0,0,0
15097,19,F,White,6000,811,0.289,65,0.1241910448658457,undergrad,STEM,58000.0,0.1434545454545455,-1.346837992935603,1,0,0,1
15098,20,M,Other,1500,550,0.166,76,0.0206891202622854,undergrad,Business,27000.0,-0.5866363636363636,-0.8349058067837885,0,0,1,0
15099,26,F,White,37000,850,0.089,96,0.0598803195385864,graduate,Arts,28000.0,0.8212727272727274,0.10270889280969064,1,0,1,1
15100,19,M,White,5500,795,0.152,59,0.3317741726742946,undergrad,STEM,50000.0,0.3562727272727272,-3.625017344818808,1,0,0,1
15101,21,F,White,39000,617,0.35,233,0.065642576798278,graduate,Business,42000.0,-0.43599999999999994,-1.2237109215793358,1,0,0,1
15102,20,F,Asian,10000,629,0.137,62,0.0725423339255437,graduate,STEM,26000.0,0.059636363636363626,-0.8108716434701607,1,0,1,1
15103,19,M,Other,3000,673,0.223,135,0.0452137813055003,undergrad,STEM,25000.0,-0.14436363636363636,-0.68692901202964,1,0,1,1
15104,19,F,White,1500,677,0.081,135,0.0452137813055003,undergrad,Arts,55000.0,-0.25481818181818183,-0.7973835574841854,1,0,1,1
15105,28,M,Asian,24000,533,0.184,76,0.0206891202622854,graduate,Arts,36000.0,-0.5994545454545454,-0.8477239886019702,1,0,1,0
15106,27,F,White,29000,683,0.292,135,0.0452137813055003,graduate,Business,42000.0,-0.13999999999999993,-0.6825653756660035,1,0,1,1
15107,19,F,Asian,7000,850,0.32,14,0.0716640292402546,undergrad,STEM,15000.0,0.3292727272727273,-0.5306956236103278,1,0,1,1
15108,19,F,Other,5000,416,0.243,96,0.0598803195385864,undergrad,Arts,35000.0,-1.4069090909090909,-2.1254729253721276,0,0,0,0
15109,26,F,Black,19000,542,0.214,37,0.0626858966647204,graduate,STEM,50000.0,-0.4567272727272727,-1.2089580327039173,0,0,1,0
15110,22,F,White,5000,580,0.109,62,0.0725423339255437,undergrad,STEM,48000.0,-0.34254545454545443,-1.2130534616519788,1,0,1,1
15111,26,F,White,21000,812,0.147,244,0.0401675232474372,undergrad,Arts,40000.0,0.3210909090909091,-0.16091936987833733,1,0,1,1
15112,26,F,White,19000,625,0.276,96,0.0598803195385864,graduate,Law,49000.0,0.02109090909090905,-0.6974729253721277,1,0,1,1
15113,30,M,White,47000,850,0.406,92,0.0590193595639408,undergrad,STEM,121000.0,0.29727272727272724,-0.4109595874945623,1,0,1,1
15114,22,M,White,29000,493,0.052,229,0.0845744546441171,graduate,Law,51000.0,-0.15090909090909083,-1.165802546638496,1,0,1,1
15115,29,F,Asian,47000,599,0.323,135,0.0452137813055003,undergrad,Arts,20000.0,-0.6494545454545454,-1.1920199211205489,0,0,1,0
15116,27,F,White,25000,772,0.201,25,0.0454556038190779,undergrad,STEM,26000.0,0.39163636363636367,-0.15383088219257113,1,0,1,1
15117,28,F,Black,18000,480,0.349,76,0.0206891202622854,undergrad,Business,34000.0,-1.108181818181818,-1.3564512613292428,0,0,0,0
15118,25,F,Other,13000,763,0.101,76,0.0206891202622854,undergrad,Arts,35000.0,0.18690909090909089,-0.061360352238333915,1,0,1,1
15119,22,M,White,5500,489,0.167,23,0.3748923690837981,undergrad,Arts,15000.0,-0.9864545454545455,-5.485162974460122,0,0,0,0
15120,33,M,White,33000,825,0.104,73,0.0228348227025087,undergrad,Business,18000.0,0.7263636363636364,0.452345763933532,1,0,1,1
15121,33,M,White,31000,719,0.19,62,0.0725423339255437,undergrad,STEM,29000.0,0.2569090909090909,-0.6135989161974333,1,0,1,1
15122,22,M,White,23000,740,0.37,76,0.0206891202622854,graduate,Arts,19000.0,-0.22472727272727272,-0.4729967158746975,1,0,1,1
15123,19,F,White,3000,640,0.181,25,0.0454556038190779,undergrad,Arts,15000.0,-0.4803636363636363,-1.025830882192571,0,0,1,0
15124,19,M,White,11000,850,0.106,135,0.0452137813055003,graduate,STEM,53000.0,0.8312727272727274,0.2887073516067238,1,0,1,1
15125,19,F,Other,7500,850,0.234,211,0.0262039808823449,undergrad,STEM,41000.0,0.40427272727272723,0.08982495668458845,1,0,1,1
15126,20,F,White,6500,781,0.104,195,0.0088945731217383,undergrad,Arts,27000.0,0.20736363636363633,0.10062875890277674,1,0,1,1
15127,23,M,Black,6000,589,0.094,59,0.3317741726742946,undergrad,STEM,11000.0,-0.17381818181818182,-4.155108253909717,0,0,0,1
15128,19,F,Black,10000,850,0.377,74,0.1617494568275518,graduate,Business,38000.0,0.2832727272727273,-1.657720754657894,1,0,0,1
15129,20,M,White,6000,650,0.231,229,0.0845744546441171,undergrad,Arts,27000.0,-0.526,-1.5408934557294052,0,0,0,0
15130,22,M,White,21000,850,0.131,135,0.0452137813055003,graduate,Arts,8000.0,0.6412727272727273,0.09870735160672373,1,0,1,1
15131,22,M,Black,1500,300,0.207,135,0.0452137813055003,undergrad,Business,18000.0,-1.5777272727272726,-2.120292648393276,0,0,0,0
15132,19,M,Other,1500,576,0.407,141,0.0011525810664222,undergrad,Business,27000.0,-0.9740909090909092,-0.9879218818879756,1,0,1,0
15133,19,M,White,3500,593,0.251,96,0.0598803195385864,undergrad,STEM,37000.0,-0.48827272727272725,-1.206836561735764,1,1,1,0
15134,19,F,White,22000,675,0.264,135,0.0452137813055003,graduate,Arts,35000.0,-0.2550909090909091,-0.7976562847569126,1,0,1,1
15135,19,F,White,7000,650,0.079,25,0.0454556038190779,undergrad,Business,29000.0,-0.015999999999999986,-0.5614672458289348,0,0,1,1
15136,24,M,White,10000,850,0.329,96,0.0598803195385864,undergrad,STEM,23000.0,0.3292727272727273,-0.38929110719030946,1,0,1,1
15137,29,M,White,26000,850,0.14,98,0.1410823134892537,undergrad,STEM,24000.0,0.8032727272727274,-0.8897150345983171,1,0,1,1
15138,19,M,White,31000,632,0.21,25,0.0454556038190779,graduate,Law,46000.0,0.050545454545454505,-0.4949217912834803,1,0,1,1
15139,34,M,White,21000,563,0.166,135,0.0452137813055003,graduate,Business,134000.0,-0.37236363636363634,-0.9149290120296399,1,0,1,1
15140,25,F,White,27000,610,0.303,122,0.0715110732622415,undergrad,Arts,108000.0,-0.7894545454545453,-1.6475874246014435,0,0,0,0
15141,19,M,White,2000,557,0.059,91,0.0761499333048347,undergrad,Arts,67000.0,-0.6441818181818182,-1.5579810178398346,0,0,0,0
15142,30,F,White,33000,767,0.162,135,0.0452137813055003,undergrad,Arts,20000.0,0.19945454545454547,-0.34311083021145816,1,0,1,1
15143,25,M,White,20000,629,0.089,148,0.0975494628796399,undergrad,Arts,24000.0,-0.23436363636363636,-1.4049571909193153,0,0,0,1
15144,26,M,White,25000,483,0.234,73,0.0228348227025087,graduate,STEM,12000.0,-0.5752727272727274,-0.8492905997028318,1,1,1,0
15145,19,F,White,5000,850,0.194,135,0.0452137813055003,undergrad,Business,21000.0,0.4692727272727273,-0.07329264839327632,1,0,1,1
15146,23,F,Other,3000,561,0.231,135,0.0452137813055003,undergrad,STEM,31000.0,-0.5676363636363637,-1.1102017393023673,1,1,1,0
15147,21,F,White,6000,476,0.241,229,0.0845744546441171,undergrad,Arts,30000.0,-1.1787272727272726,-2.1936207284566778,0,0,0,0
15148,25,F,White,39000,708,0.207,37,0.0626858966647204,undergrad,STEM,53000.0,0.13090909090909095,-0.6213216690675537,1,0,1,1
15149,19,M,Other,5000,586,0.277,229,0.0845744546441171,undergrad,Business,13000.0,-0.6567272727272727,-1.671620728456678,0,0,0,0
15150,29,M,White,11000,566,0.296,232,0.0830288146298239,undergrad,Arts,24000.0,-0.9314545454545454,-1.9278003210124321,0,0,0,0
15151,19,M,Other,43000,660,0.261,72,0.098006312495863,graduate,Business,38000.0,0.022363636363636363,-1.1537121135867197,1,0,1,1
15152,24,F,Asian,25000,745,0.219,244,0.0401675232474372,undergrad,STEM,8000.0,0.2574545454545455,-0.22455573351470093,1,0,1,1
15153,22,F,White,13000,782,0.37,110,0.1297935402004485,graduate,Law,78000.0,0.16799999999999998,-1.389522482405382,1,0,0,1
15154,28,F,Black,25000,641,0.051,237,0.0958726505038523,undergrad,Arts,73000.0,-0.18472727272727274,-1.3351990787735004,0,0,0,1
15155,19,M,Other,7500,452,0.149,76,0.0206891202622854,undergrad,Arts,74000.0,-1.173,-1.4212694431474249,0,0,0,0
15156,19,M,White,1000,850,0.186,53,0.0898336474343075,undergrad,STEM,32000.0,0.5612727272727274,-0.5167310419389626,1,0,1,1
15157,25,M,Other,28000,600,0.33,229,0.0845744546441171,undergrad,Arts,7000.0,-0.7738181818181817,-1.7887116375475869,0,0,0,0
15158,22,M,White,5000,587,0.346,96,0.0598803195385864,undergrad,Arts,21000.0,-0.991090909090909,-1.7096547435539458,0,0,0,0
15159,25,F,White,25000,487,0.321,18,0.0370395003477631,undergrad,STEM,20000.0,-0.8847272727272728,-1.32920127690043,0,0,0,0
15160,19,F,White,20000,509,0.2,229,0.0845744546441171,graduate,Law,69000.0,-0.4427272727272727,-1.4576207284566778,1,0,0,1
15161,19,M,White,4500,402,0.213,96,0.0598803195385864,undergrad,Arts,22000.0,-1.400818181818182,-2.119382016281219,0,0,0,0
15162,22,F,White,6500,728,0.32,62,0.0725423339255437,undergrad,STEM,32000.0,-0.11736363636363639,-0.9878716434701607,1,0,1,1
15163,22,F,Other,5500,571,0.098,76,0.0206891202622854,undergrad,STEM,26000.0,-0.25027272727272726,-0.49854217042015203,1,0,1,1
15164,24,F,Black,25000,704,0.262,62,0.0725423339255437,undergrad,STEM,12000.0,0.022363636363636336,-0.848144370742888,1,0,1,1
15165,22,M,White,23000,850,0.095,96,0.0598803195385864,graduate,STEM,27000.0,1.0252727272727273,0.3067088928096906,1,0,1,1
15166,26,M,White,20000,528,0.266,135,0.0452137813055003,graduate,Arts,25000.0,-0.8056363636363636,-1.3482017393023673,0,0,0,0
15167,25,F,White,17000,544,0.125,110,0.1297935402004485,graduate,STEM,17000.0,-0.18345454545454548,-1.7409770278599275,0,0,0,1
15168,23,F,Asian,1000,828,0.1,62,0.0725423339255437,undergrad,STEM,13000.0,0.6532727272727272,-0.2172352798337971,1,0,1,1
15169,23,M,White,36000,461,0.235,128,0.0627335567719358,graduate,Business,78000.0,-0.7912727272727272,-1.544075408535957,0,0,0,0
15170,29,F,White,35000,743,0.123,62,0.0725423339255437,undergrad,Arts,36000.0,0.2021818181818182,-0.6683261889247061,1,0,1,1
15171,21,M,White,6000,559,0.383,22,0.0532081314070063,undergrad,Arts,30000.0,-1.1609090909090911,-1.7994066677931668,0,0,0,0
15172,31,F,White,47000,487,0.252,135,0.0452137813055003,undergrad,Arts,46000.0,-1.0147272727272727,-1.5572926483932763,0,0,0,0
15173,19,M,White,3000,426,0.171,25,0.0454556038190779,undergrad,Arts,48000.0,-1.3385454545454547,-1.8840127003743894,0,0,0,0
15174,29,M,White,16000,717,0.188,50,0.1250146196994477,undergrad,Business,7000.0,0.06363636363636363,-1.4365390727570084,1,0,0,1
15175,22,F,Black,2500,668,0.192,38,0.0889068621286131,undergrad,Arts,24000.0,-0.40354545454545454,-1.4704278000888116,0,0,0,1
15176,19,F,White,7000,765,0.094,214,0.0167450279130436,undergrad,Arts,17000.0,0.17218181818181813,-0.02875851677470509,1,0,1,1
15177,27,M,Black,15000,467,0.188,135,0.0452137813055003,undergrad,Business,25000.0,-0.8514545454545455,-1.394019921120549,0,0,0,0
15178,23,F,Black,4500,524,0.108,135,0.0452137813055003,undergrad,Arts,58000.0,-0.8471818181818181,-1.3897471938478216,0,0,0,0
15179,23,F,White,3000,690,0.081,23,0.3748923690837981,undergrad,Arts,29000.0,-0.09854545454545456,-4.597253883551031,0,0,0,1
15180,23,F,White,20000,850,0.29,112,0.1324079841540636,graduate,Law,28000.0,0.7172727272727273,-0.8716230825760358,1,0,1,1
15181,24,M,White,16000,806,0.229,59,0.3317741726742946,undergrad,STEM,44000.0,0.30527272727272725,-3.6760173448188076,1,0,0,1
15182,28,F,Other,19000,300,0.421,135,0.0452137813055003,undergrad,Arts,48000.0,-2.200727272727273,-2.7432926483932762,0,0,0,0
15183,25,M,White,35000,656,0.134,23,0.3748923690837981,undergrad,Business,18000.0,0.0638181818181818,-4.434890247187394,1,0,0,1
15184,28,F,White,34000,677,0.178,73,0.0228348227025087,graduate,Arts,29000.0,-0.0038181818181818317,-0.2778360542482863,1,0,1,1
15185,24,M,Black,19000,556,0.372,135,0.0452137813055003,graduate,STEM,27000.0,-0.6218181818181818,-1.1643835574841854,1,1,1,0
15186,23,F,White,19000,329,0.296,47,0.0941029777396706,graduate,Law,39000.0,-1.195272727272727,-2.3245084601487744,0,0,0,0
15187,26,F,White,14000,822,0.271,135,0.0452137813055003,undergrad,Business,26000.0,0.2674545454545455,-0.2751108302114581,1,0,1,1
15188,34,M,Other,51000,716,0.187,135,0.0452137813055003,graduate,STEM,92000.0,0.42199999999999993,-0.12056537566600367,1,0,1,1
15189,27,F,White,30000,650,0.505,212,0.0192123729913557,undergrad,STEM,19000.0,-0.6300000000000001,-0.8605484758962685,1,1,1,0
15190,19,F,White,61000,850,0.41,76,0.0206891202622854,graduate,Arts,80000.0,0.22327272727272737,-0.02499671587469743,1,0,1,1
15191,27,M,Other,18000,478,0.176,25,0.0454556038190779,undergrad,STEM,62000.0,-0.7694545454545454,-1.31492179128348,0,0,0,0
15192,19,F,White,7000,827,0.543,135,0.0452137813055003,undergrad,Business,8000.0,-0.3003636363636364,-0.84292901202964,1,0,1,1
15193,24,M,White,32000,633,0.338,76,0.0206891202622854,graduate,Arts,5000.0,-0.4958181818181817,-0.7440876249656065,1,0,1,0
15194,22,F,Black,3000,850,0.15,62,0.0725423339255437,undergrad,Business,16000.0,0.5452727272727274,-0.32523527983379696,1,0,1,1
15195,24,M,White,26000,558,0.14,135,0.0452137813055003,undergrad,STEM,20000.0,-0.25854545454545447,-0.801110830211458,1,0,1,1
15196,23,M,Black,4500,557,0.048,96,0.0598803195385864,undergrad,Business,10000.0,-0.3071818181818182,-1.025745652644855,0,0,1,1
15197,19,F,White,3000,572,0.303,124,0.3590904470954283,undergrad,STEM,23000.0,-0.6716363636363636,-4.9807217287815035,0,0,0,0
15198,25,M,White,13000,767,0.291,25,0.0454556038190779,undergrad,Arts,33000.0,-0.1785454545454545,-0.7240127003743893,1,0,1,1
15199,19,M,White,4500,615,0.213,25,0.0454556038190779,undergrad,Business,23000.0,-0.42627272727272725,-0.971739973101662,0,0,1,1
15200,26,M,Other,29000,713,0.106,130,0.0737830316203467,undergrad,Arts,112000.0,-0.008909090909090894,-0.8943054703532513,1,0,1,1
15201,24,M,Black,14000,572,0.174,229,0.0845744546441171,undergrad,Arts,55000.0,-0.7476363636363635,-1.7625298193657688,0,0,0,0
15202,19,M,Black,2500,482,0.1,102,0.1417615330827516,undergrad,Arts,19000.0,-0.895909090909091,-2.59704748790211,0,0,0,0
15203,19,F,White,3500,402,0.201,70,0.0653330647666887,undergrad,STEM,58000.0,-1.1828181818181822,-1.9668149590184465,0,0,0,0
15204,19,M,White,39000,850,0.248,25,0.0454556038190779,graduate,STEM,14000.0,0.8152727272727274,0.26980548144379257,1,0,1,1
15205,23,F,White,6000,807,0.162,154,0.0379126509375481,undergrad,Arts,52000.0,0.08290909090909088,-0.37204272034148633,1,0,1,1
15206,20,M,Asian,3000,850,0.11,76,0.0206891202622854,undergrad,Business,21000.0,0.6252727272727273,0.3770032841253025,1,0,1,1
15207,29,M,White,32000,542,0.237,135,0.0452137813055003,graduate,Arts,18000.0,-0.6247272727272726,-1.1672926483932762,0,0,1,0
15208,25,M,White,10000,619,0.264,115,0.0478914059262934,undergrad,Arts,79000.0,-0.7807272727272727,-1.3554241438427934,0,0,0,0
15209,19,F,Black,2500,300,0.098,52,0.1327523860859543,undergrad,Business,9000.0,-1.3537272727272727,-2.9467559057587245,0,0,0,0
15210,25,F,White,15000,601,0.492,215,0.117501396154848,undergrad,STEM,21000.0,-0.8721818181818182,-2.282198572039994,1,1,0,0
15211,19,M,Black,5500,630,0.133,96,0.0598803195385864,undergrad,STEM,18000.0,-0.10572727272727273,-0.8242911071903094,0,0,1,1
15212,29,M,White,10000,826,0.412,135,0.0452137813055003,graduate,Arts,21000.0,-0.07399999999999995,-0.6165653756660036,1,0,1,1
15213,26,F,Asian,17000,595,0.388,76,0.0206891202622854,undergrad,Arts,50000.0,-1.074,-1.322269443147425,1,1,0,0
15214,24,F,White,27000,498,0.338,124,0.3590904470954283,undergrad,STEM,13000.0,-0.866727272727273,-5.175812637872412,0,0,0,0
15215,32,F,Black,16000,434,0.254,120,0.0542016312380452,graduate,STEM,81000.0,-0.9474545454545455,-1.597874120311088,0,0,0,0
15216,27,M,White,13000,463,0.349,96,0.0598803195385864,undergrad,Business,29000.0,-1.2,-1.9185638344630367,0,0,0,0
15217,19,M,Black,5000,470,0.062,96,0.0598803195385864,undergrad,STEM,12000.0,-0.5485454545454544,-1.2671092890084912,0,0,0,0
15218,26,M,White,23000,777,0.28,76,0.0206891202622854,undergrad,Arts,20000.0,-0.06018181818181825,-0.30845126132924305,1,0,1,1
15219,28,F,White,13000,686,0.086,135,0.0452137813055003,undergrad,Business,94000.0,0.03690909090909093,-0.5056562847569127,1,0,1,1
15220,28,M,White,22000,774,0.068,23,0.3748923690837981,graduate,Arts,55000.0,0.396909090909091,-4.101799338096486,1,0,0,1
15221,24,F,White,43000,659,0.178,65,0.1241910448658457,undergrad,STEM,36000.0,0.13472727272727275,-1.3555652656628756,1,0,0,1
15222,19,M,White,2500,489,0.154,147,0.1173572203571072,undergrad,Business,29000.0,-0.7784545454545455,-2.186741189739832,0,0,0,0
15223,21,F,White,6500,614,0.304,229,0.0845744546441171,undergrad,STEM,25000.0,-0.4999090909090909,-1.514802546638496,1,0,0,0
15224,25,M,White,14000,651,0.383,186,0.0625345913873529,graduate,Arts,10000.0,-0.6283636363636363,-1.3787787330118713,1,0,0,0
15225,19,F,White,3500,850,0.117,73,0.0228348227025087,undergrad,Arts,14000.0,0.41427272727272735,0.1402548548426229,1,0,1,1
15226,34,M,Black,15000,356,0.146,102,0.1417615330827516,undergrad,Arts,22000.0,-1.3710909090909091,-3.072229306083928,0,0,0,0
15227,19,F,White,39000,514,0.28,135,0.0452137813055003,graduate,STEM,42000.0,-0.5705454545454547,-1.1131108302114583,0,0,1,0
15228,19,M,White,4000,339,0.201,211,0.0262039808823449,undergrad,Arts,13000.0,-1.608909090909091,-1.9233568614972298,0,0,0,0
15229,34,F,Black,55000,464,0.135,133,0.0638152484183391,undergrad,Arts,16000.0,-0.7163636363636364,-1.4821466173837057,0,0,0,0
15230,19,M,White,6500,701,0.084,229,0.0845744546441171,undergrad,Arts,15000.0,-0.04354545454545456,-1.0584389102748597,1,0,1,1
15231,26,M,White,35000,539,0.256,96,0.0598803195385864,undergrad,Business,31000.0,-0.6056363636363636,-1.3242001980994003,0,0,0,0
15232,20,F,White,6000,732,0.272,135,0.0452137813055003,undergrad,Arts,54000.0,-0.40981818181818186,-0.9523835574841855,1,0,1,1
15233,27,F,White,46000,709,0.234,25,0.0454556038190779,undergrad,Arts,19000.0,-0.07745454545454547,-0.6229217912834802,1,0,1,1
15234,26,M,White,12000,822,0.099,76,0.0206891202622854,undergrad,STEM,8000.0,0.6994545454545456,0.4511851023071207,1,0,1,1
15235,20,F,Black,29000,657,0.212,87,0.1131675882185023,graduate,Arts,33000.0,-0.17454545454545453,-1.532556513167482,0,0,0,1
15236,19,F,White,4000,509,0.172,96,0.0598803195385864,undergrad,STEM,27000.0,-0.6327272727272726,-1.3512911071903093,0,0,0,0
15237,24,M,White,31000,719,0.093,229,0.0845744546441171,graduate,Business,24000.0,0.5009090909090909,-0.5139843648203143,1,0,1,1
15238,19,M,Black,5500,625,0.309,62,0.0725423339255437,undergrad,Business,15000.0,-0.5759090909090909,-1.4464170980156152,0,0,0,0
15239,23,F,Other,36000,591,0.216,135,0.0452137813055003,graduate,Arts,59000.0,-0.4805454545454545,-1.0231108302114582,1,1,1,0
15240,25,F,White,32000,793,0.207,62,0.0725423339255437,graduate,Arts,32000.0,0.3480000000000001,-0.5225080071065242,1,0,1,1
