applicant_id,institution_id,cohort_default_rate,race,age,sex,status,income,credit_score,dti,program_level,major,loan_amount,score_base,score_with_cdr,loan_granted,defaulted,approved,low_risk_terms
4693,StateU,0.065,White,20,F,US Person,4000,603,0.426,undergrad,Business,32000.0,-0.8989090909090908,-1.0159090909090909,0,0,0,0
4694,CommunityCollege,0.12,White,28,F,Non-US,26000,431,0.26,undergrad,STEM,48000.0,-1.0603636363636366,-1.2763636363636366,0,0,0,0
4695,ForProfit2,0.3,White,25,F,Non-US,44000,780,0.163,undergrad,STEM,54000.0,0.5107272727272727,-0.02927272727272734,1,0,1,1
4696,StateU,0.065,White,25,F,Non-US,15000,327,0.19,undergrad,STEM,17000.0,-1.2645454545454546,-1.3815454545454546,0,0,0,0
4697,ForProfit1,0.25,White,28,M,US Person,10000,850,0.296,undergrad,Arts,25000.0,0.09527272727272731,-0.35472727272727267,0,0,1,1
4698,StateU,0.065,White,31,F,Non-US,26000,850,0.431,undergrad,Business,39000.0,0.12127272727272731,0.004272727272727303,0,0,1,1
4699,CommunityCollege,0.12,White,23,F,Non-US,7000,555,0.104,undergrad,Arts,46000.0,-0.7114545454545453,-0.9274545454545453,0,0,0,0
4700,ForProfit2,0.3,Other,28,F,Non-US,33000,703,0.19,undergrad,STEM,61000.0,0.06072727272727273,-0.4792727272727273,0,0,1,0
4701,StateU,0.065,White,28,M,Non-US,34000,850,0.343,undergrad,Arts,25000.0,0.14527272727272725,0.02827272727272724,0,0,1,1
4702,CommunityCollege,0.12,White,27,M,Non-US,22000,535,0.092,undergrad,Business,12000.0,-0.37018181818181817,-0.5861818181818181,0,0,1,0
4703,CommunityCollege,0.12,Other,19,F,Non-US,3000,823,0.092,undergrad,Arts,32000.0,0.31309090909090914,0.09709090909090914,0,0,1,1
4704,CommunityCollege,0.12,Black,27,M,US Person,18000,850,0.287,graduate,Arts,55000.0,-0.03872727272727264,-0.25472727272727264,1,1,1,1
4705,ForProfit2,0.3,White,33,M,US Person,21000,756,0.178,undergrad,Business,58000.0,0.15545454545454546,-0.3845454545454546,0,0,1,1
4706,CommunityCollege,0.12,White,30,F,US Person,32000,782,0.29,undergrad,Arts,11000.0,-0.00799999999999998,-0.22399999999999998,0,0,1,1
4707,StateU,0.065,White,21,F,Non-US,7500,685,0.39,undergrad,STEM,20000.0,-0.40772727272727277,-0.5247272727272728,0,0,1,0
4708,ForProfit2,0.3,White,24,M,Non-US,29000,591,0.1,graduate,Law,44000.0,0.10945454545454544,-0.43054545454545456,0,0,1,1
4709,StateU,0.065,White,19,M,Non-US,2000,510,0.157,undergrad,Business,13000.0,-0.7110909090909091,-0.8280909090909091,0,0,0,0
4710,StateU,0.065,White,19,F,Non-US,4500,545,0.276,undergrad,STEM,20000.0,-0.7068181818181818,-0.8238181818181818,0,0,0,0
4711,ForProfit1,0.25,White,19,F,Non-US,37000,517,0.387,graduate,STEM,66000.0,-0.7856363636363637,-1.2356363636363636,0,0,0,0
4712,UVA,0.035,White,23,F,Non-US,1000,541,0.186,undergrad,Arts,99000.0,-0.9623636363636363,-1.0253636363636363,0,0,0,0
4713,CommunityCollege,0.12,White,26,M,US Person,10000,737,0.283,undergrad,Arts,25000.0,-0.2896363636363636,-0.5056363636363636,0,0,1,0
4714,UVA,0.035,White,25,F,Non-US,16000,686,0.136,undergrad,Arts,23000.0,-0.1450909090909091,-0.2080909090909091,0,0,1,1
4715,CommunityCollege,0.12,White,28,M,US Person,36000,850,0.121,undergrad,Arts,47000.0,0.5012727272727273,0.28527272727272734,1,0,1,1
4716,StateU,0.065,White,20,M,Non-US,21000,784,0.18,graduate,Law,73000.0,0.6032727272727272,0.4862727272727272,1,0,1,1
4717,ForProfit1,0.25,White,22,F,Non-US,6000,609,0.101,undergrad,STEM,60000.0,-0.21509090909090905,-0.6650909090909091,0,0,1,0
4718,StateU,0.065,White,24,M,Non-US,20000,850,0.172,undergrad,Business,31000.0,0.6032727272727273,0.4862727272727273,1,0,1,1
4719,StateU,0.065,White,20,F,Non-US,48000,447,0.141,graduate,STEM,59000.0,-0.482181818181818,-0.599181818181818,0,0,1,0
4720,ForProfit1,0.25,White,29,F,US Person,10000,821,0.222,undergrad,STEM,11000.0,0.43781818181818183,-0.012181818181818183,1,1,1,1
4721,UVA,0.035,Black,21,F,US Person,14000,593,0.096,graduate,STEM,25000.0,-0.21527272727272725,-0.2782727272727273,0,0,1,1
4722,CommunityCollege,0.12,Other,19,F,Non-US,1000,488,0.25,undergrad,Arts,70000.0,-1.3330909090909093,-1.5490909090909093,0,0,0,0
4723,CommunityCollege,0.12,Black,22,M,Non-US,13000,705,0.134,graduate,STEM,50000.0,0.010000000000000009,-0.206,0,0,1,1
4724,CommunityCollege,0.12,Black,32,M,Non-US,34000,757,0.23,undergrad,Arts,31000.0,-0.2169090909090909,-0.4329090909090909,0,0,1,1
4725,ForProfit1,0.25,White,24,F,Non-US,10000,656,0.1,undergrad,Arts,79000.0,-0.31818181818181823,-0.7681818181818183,0,0,0,0
4726,CommunityCollege,0.12,Other,20,M,Non-US,7000,850,0.071,undergrad,Arts,24000.0,0.47727272727272735,0.2612727272727273,1,1,1,1
4727,ForProfit1,0.25,White,21,F,US Person,23000,698,0.138,graduate,Law,53000.0,0.3865454545454545,-0.06345454545454549,1,1,1,1
4728,UVA,0.035,White,22,M,Non-US,8000,808,0.213,undergrad,Arts,55000.0,-0.0034545454545454324,-0.06645454545454545,0,0,1,1
4729,CommunityCollege,0.12,White,23,M,Non-US,2000,486,0.181,undergrad,Arts,13000.0,-1.0463636363636364,-1.2623636363636364,0,0,0,0
4730,CommunityCollege,0.12,White,25,F,US Person,19000,543,0.09,graduate,Business,44000.0,-0.3050909090909091,-0.521090909090909,0,0,1,0
4731,ForProfit1,0.25,Asian,19,F,Non-US,6500,720,0.091,undergrad,Business,38000.0,0.3615454545454545,-0.08845454545454551,1,1,1,1
4732,StateU,0.065,White,19,M,Non-US,1500,634,0.284,undergrad,Business,18000.0,-0.5171818181818182,-0.6341818181818182,0,0,1,0
4733,StateU,0.065,Other,25,F,Non-US,47000,682,0.196,undergrad,STEM,30000.0,0.15636363636363637,0.039363636363636365,0,0,1,1
4734,StateU,0.065,White,21,F,US Person,7000,850,0.128,undergrad,STEM,20000.0,0.7132727272727273,0.5962727272727273,1,1,1,1
4735,CommunityCollege,0.12,White,26,F,US Person,56000,583,0.226,undergrad,STEM,26000.0,-0.15963636363636358,-0.37563636363636355,0,0,1,1
4736,ForProfit1,0.25,Black,21,M,Non-US,3500,757,0.202,undergrad,Business,29000.0,-0.14390909090909093,-0.5939090909090909,0,0,1,0
4737,StateU,0.065,Black,23,F,Non-US,15000,651,0.236,graduate,STEM,36000.0,-0.27836363636363637,-0.39536363636363636,0,0,1,1
4738,CommunityCollege,0.12,White,23,M,Non-US,15000,300,0.14,graduate,Arts,38000.0,-1.4127272727272728,-1.6287272727272728,0,0,0,0
4739,UVA,0.035,Black,27,F,Non-US,11000,632,0.246,undergrad,STEM,26000.0,-0.5414545454545454,-0.6044545454545455,0,0,1,0
4740,StateU,0.065,White,23,F,Non-US,5000,850,0.212,undergrad,Arts,38000.0,0.23327272727272733,0.11627272727272732,0,0,1,1
4741,StateU,0.065,White,30,F,Non-US,21000,655,0.175,undergrad,Arts,70000.0,-0.40581818181818174,-0.5228181818181817,0,0,1,0
4742,StateU,0.065,White,25,F,Non-US,18000,823,0.248,undergrad,Business,46000.0,0.24109090909090913,0.12409090909090913,0,0,1,1
4743,CommunityCollege,0.12,White,25,M,Non-US,27000,850,0.262,graduate,Arts,10000.0,0.41527272727272735,0.19927272727272735,1,1,1,1
4744,CommunityCollege,0.12,Other,27,F,Non-US,32000,638,0.145,graduate,Arts,24000.0,-0.14163636363636362,-0.35763636363636364,0,0,1,1
4745,ForProfit1,0.25,White,19,M,Non-US,2500,662,0.289,undergrad,STEM,32000.0,-0.31936363636363635,-0.7693636363636364,0,0,0,0
4746,ForProfit2,0.3,White,20,M,Non-US,7500,530,0.184,undergrad,Business,14000.0,-0.6593636363636364,-1.1993636363636364,0,0,0,0
4747,StateU,0.065,White,30,F,Non-US,20000,522,0.055,undergrad,Arts,100000.0,-0.6554545454545454,-0.7724545454545454,0,0,0,0
4748,ForProfit2,0.3,Asian,30,F,Non-US,12000,326,0.077,undergrad,Arts,46000.0,-1.3101818181818183,-1.8501818181818184,0,0,0,0
4749,CommunityCollege,0.12,Black,27,M,Non-US,10000,604,0.086,undergrad,Business,62000.0,-0.5292727272727273,-0.7452727272727273,0,0,0,0
4750,UVA,0.035,White,24,M,Non-US,26000,521,0.114,graduate,Business,28000.0,-0.29109090909090907,-0.35409090909090907,0,0,1,1
4751,StateU,0.065,White,23,F,Non-US,4500,546,0.121,undergrad,STEM,34000.0,-0.39318181818181813,-0.5101818181818182,0,0,1,0
4752,CommunityCollege,0.12,Other,24,F,Non-US,19000,692,0.143,undergrad,Arts,49000.0,-0.2692727272727272,-0.4852727272727272,0,0,1,0
4753,ForProfit1,0.25,White,24,F,Non-US,38000,496,0.352,undergrad,Arts,21000.0,-1.1360000000000001,-1.586,0,0,0,0
4754,StateU,0.065,White,19,M,US Person,7500,780,0.377,undergrad,Arts,20000.0,-0.3362727272727273,-0.45327272727272727,0,0,1,0
4755,StateU,0.065,White,27,F,Non-US,40000,411,0.059,undergrad,Arts,33000.0,-0.8470909090909091,-0.9640909090909091,0,0,0,0
4756,CommunityCollege,0.12,Black,19,M,Non-US,2000,560,0.193,undergrad,STEM,22000.0,-0.7512727272727273,-0.9672727272727273,0,0,0,0
4757,CommunityCollege,0.12,Asian,20,F,Non-US,3000,610,0.073,undergrad,Arts,19000.0,-0.22345454545454538,-0.4394545454545454,0,0,1,1
4758,ForProfit2,0.3,Other,25,M,Non-US,25000,487,0.143,undergrad,Business,17000.0,-0.6787272727272728,-1.2187272727272729,0,0,0,0
4759,CommunityCollege,0.12,Asian,25,M,Non-US,23000,447,0.02,undergrad,Arts,72000.0,-0.6901818181818181,-0.9061818181818181,0,0,0,0
4760,StateU,0.065,White,27,F,US Person,20000,497,0.238,graduate,Arts,41000.0,-0.9623636363636363,-1.0793636363636363,0,0,0,0
4761,CommunityCollege,0.12,Black,19,F,Non-US,4500,645,0.161,undergrad,Business,36000.0,-0.46318181818181814,-0.6791818181818181,0,0,1,0
4762,CommunityCollege,0.12,White,19,F,Non-US,4000,649,0.377,undergrad,Arts,51000.0,-0.9336363636363636,-1.1496363636363636,0,0,0,0
4763,CommunityCollege,0.12,Black,19,F,Non-US,5000,710,0.259,undergrad,Arts,21000.0,-0.6198181818181818,-0.8358181818181818,0,0,0,0
4764,ForProfit1,0.25,Other,22,F,US Person,25000,496,0.323,graduate,Law,65000.0,-0.756,-1.206,0,0,0,0
4765,ForProfit2,0.3,White,19,M,Non-US,2000,759,0.069,undergrad,STEM,60000.0,0.37036363636363634,-0.1696363636363637,1,1,1,1
4766,StateU,0.065,Asian,25,F,Non-US,30000,646,0.299,graduate,Arts,45000.0,-0.3325454545454545,-0.44954545454545447,0,0,1,0
4767,CommunityCollege,0.12,White,22,F,Non-US,5000,586,0.33,undergrad,Arts,25000.0,-0.9627272727272728,-1.1787272727272728,0,0,0,0
4768,CommunityCollege,0.12,Black,21,F,US Person,2000,528,0.062,undergrad,Arts,17000.0,-0.9056363636363637,-1.1216363636363638,0,0,0,0
4769,ForProfit1,0.25,Other,20,F,Non-US,3500,850,0.31,undergrad,Arts,41000.0,-0.12172727272727273,-0.5717272727272728,0,0,1,0
4770,CommunityCollege,0.12,Black,25,F,Non-US,12000,640,0.152,undergrad,Arts,9000.0,-0.6183636363636363,-0.8343636363636363,0,0,0,0
4771,StateU,0.065,White,24,F,US Person,21000,690,0.281,undergrad,Arts,20000.0,-0.39054545454545464,-0.5075454545454546,0,0,1,0
4772,UVA,0.035,Black,22,F,US Person,2500,850,0.126,undergrad,Arts,33000.0,0.14027272727272733,0.07727272727272731,0,0,1,1
4773,ForProfit2,0.3,White,20,M,Non-US,1500,364,0.248,undergrad,Arts,55000.0,-1.7270000000000003,-2.2670000000000003,0,0,0,0
4774,StateU,0.065,White,21,F,Non-US,4500,781,0.095,undergrad,STEM,44000.0,0.4133636363636364,0.2963636363636364,1,0,1,1
4775,CommunityCollege,0.12,Other,19,M,US Person,2000,761,0.071,undergrad,STEM,45000.0,0.32363636363636367,0.10763636363636367,1,1,1,1
4776,StateU,0.065,White,27,F,US Person,47000,595,0.21,undergrad,Business,25000.0,-0.23799999999999996,-0.355,0,0,1,1
4777,StateU,0.065,Black,19,M,US Person,17000,722,0.108,graduate,Arts,23000.0,-0.052181818181818135,-0.16918181818181816,0,0,1,1
4778,StateU,0.065,White,27,M,Non-US,27000,558,0.195,undergrad,STEM,34000.0,-0.36254545454545456,-0.47954545454545455,0,0,1,0
4779,UVA,0.035,Other,23,F,Non-US,32000,550,0.241,graduate,STEM,21000.0,-0.3536363636363635,-0.4166363636363635,0,0,1,1
4780,CommunityCollege,0.12,White,25,F,Non-US,20000,617,0.342,undergrad,Business,42000.0,-0.684,-0.9,0,0,0,0
4781,StateU,0.065,White,21,M,Non-US,1500,850,0.09,undergrad,Arts,31000.0,0.4562727272727274,0.3392727272727274,1,0,1,1
4782,UVA,0.035,White,21,M,US Person,5500,551,0.171,undergrad,Arts,24000.0,-0.7689999999999999,-0.832,0,0,0,0
4783,ForProfit2,0.3,White,19,F,Non-US,5000,582,0.274,undergrad,STEM,47000.0,-0.6652727272727272,-1.2052727272727273,0,0,0,0
4784,UVA,0.035,Asian,19,M,Non-US,4500,833,0.126,undergrad,Arts,8000.0,0.4904545454545455,0.4274545454545455,1,0,1,1
4785,StateU,0.065,White,27,F,Non-US,13000,497,0.128,undergrad,Arts,31000.0,-0.8343636363636364,-0.9513636363636364,0,0,0,0
4786,StateU,0.065,White,24,M,US Person,20000,352,0.301,undergrad,Arts,24000.0,-1.6656363636363638,-1.7826363636363638,0,0,0,0
4787,StateU,0.065,Black,22,F,Non-US,53000,758,0.198,graduate,Business,48000.0,0.21472727272727266,0.09772727272727265,0,0,1,1
4788,CommunityCollege,0.12,White,21,F,US Person,7000,544,0.204,undergrad,STEM,10000.0,-0.5514545454545454,-0.7674545454545454,0,0,0,0
4789,CommunityCollege,0.12,White,24,M,Non-US,11000,590,0.273,graduate,Business,117000.0,-0.5481818181818182,-0.7641818181818182,0,0,0,0
4790,StateU,0.065,Black,20,F,Non-US,3000,466,0.243,undergrad,STEM,16000.0,-1.1870909090909092,-1.3040909090909092,0,0,0,0
4791,StateU,0.065,White,23,M,Non-US,5500,850,0.281,undergrad,Arts,11000.0,0.09827272727272723,-0.018727272727272773,0,0,1,1
4792,StateU,0.065,Other,19,M,Non-US,6000,768,0.392,undergrad,Arts,28000.0,-0.4689090909090909,-0.5859090909090909,0,0,1,0
4793,CommunityCollege,0.12,Asian,31,M,Non-US,25000,787,0.313,undergrad,Arts,7000.0,0.07218181818181815,-0.14381818181818184,0,0,1,1
4794,ForProfit2,0.3,White,25,F,Non-US,26000,589,0.235,undergrad,Arts,6000.0,-0.6358181818181817,-1.1758181818181819,0,0,0,0
4795,CommunityCollege,0.12,White,22,M,Non-US,3500,693,0.262,undergrad,STEM,27000.0,-0.14663636363636362,-0.36263636363636365,0,0,1,1
4796,ForProfit1,0.25,Other,25,M,Non-US,33000,850,0.265,undergrad,Arts,41000.0,0.14527272727272722,-0.3047272727272728,1,1,1,1
4797,CommunityCollege,0.12,Asian,25,M,US Person,14000,475,0.307,graduate,STEM,21000.0,-0.6663636363636364,-0.8823636363636363,0,0,0,0
4798,UVA,0.035,White,19,M,Non-US,21000,730,0.176,graduate,STEM,38000.0,0.4149090909090909,0.3519090909090909,1,1,1,1
4799,CommunityCollege,0.12,White,19,M,Non-US,25000,850,0.301,graduate,STEM,12000.0,0.6252727272727274,0.40927272727272745,1,0,1,1
4800,ForProfit1,0.25,White,28,M,US Person,10000,529,0.148,undergrad,Business,30000.0,-0.576,-1.026,0,0,0,0
4801,ForProfit1,0.25,White,23,F,Non-US,13000,542,0.231,graduate,Arts,18000.0,-0.7267272727272728,-1.1767272727272728,0,0,0,0
4802,StateU,0.065,Black,25,M,Non-US,23000,658,0.214,undergrad,STEM,21000.0,-0.31090909090909086,-0.42790909090909085,0,0,1,1
4803,StateU,0.065,White,19,M,US Person,22000,622,0.212,graduate,Arts,31000.0,-0.34381818181818186,-0.46081818181818185,0,0,1,0
4804,StateU,0.065,Other,24,F,US Person,16000,484,0.333,undergrad,STEM,44000.0,-1.1236363636363638,-1.2406363636363638,0,0,0,0
4805,UVA,0.035,White,24,F,US Person,14000,799,0.265,undergrad,Business,28000.0,0.19581818181818184,0.13281818181818184,0,0,1,1
4806,CommunityCollege,0.12,Asian,19,F,Non-US,4500,686,0.259,undergrad,STEM,19000.0,-0.010090909090909067,-0.22609090909090906,0,0,1,1
4807,ForProfit1,0.25,White,25,M,US Person,11000,692,0.131,undergrad,STEM,44000.0,0.05672727272727274,-0.3932727272727273,0,0,1,1
4808,StateU,0.065,Other,28,M,Non-US,17000,729,0.195,undergrad,Business,43000.0,-0.05072727272727272,-0.16772727272727272,0,0,1,1
4809,ForProfit2,0.3,Other,29,F,Non-US,21000,409,0.047,undergrad,Business,48000.0,-0.8943636363636364,-1.4343636363636363,0,0,0,0
4810,StateU,0.065,White,22,M,Non-US,6500,726,0.126,undergrad,Arts,31000.0,-0.036636363636363634,-0.15363636363636363,0,0,1,1
4811,StateU,0.065,Other,25,F,Non-US,19000,790,0.236,undergrad,STEM,34000.0,0.3010909090909091,0.18409090909090908,0,0,1,1
4812,ForProfit1,0.25,White,23,M,Non-US,18000,594,0.216,graduate,Law,41000.0,-0.17763636363636365,-0.6276363636363637,0,0,1,0
4813,StateU,0.065,White,27,M,Non-US,27000,792,0.21,undergrad,Arts,109000.0,0.05836363636363634,-0.05863636363636367,1,1,1,1
4814,ForProfit1,0.25,White,22,F,Non-US,2500,647,0.227,undergrad,Business,63000.0,-0.4499090909090909,-0.899909090909091,0,0,0,0
4815,CommunityCollege,0.12,White,25,M,Non-US,26000,515,0.245,undergrad,STEM,28000.0,-0.6249090909090909,-0.8409090909090908,0,0,0,0
4816,ForProfit1,0.25,Black,21,M,Non-US,46000,772,0.233,graduate,Arts,17000.0,0.053636363636363704,-0.3963636363636363,0,0,1,1
4817,ForProfit2,0.3,Black,19,M,Non-US,7500,707,0.194,undergrad,Business,40000.0,-0.2857272727272727,-0.8257272727272728,0,0,0,0
4818,CommunityCollege,0.12,White,36,M,Non-US,29000,466,0.293,undergrad,Arts,17000.0,-1.1810909090909092,-1.3970909090909092,0,0,0,0
4819,ForProfit1,0.25,White,21,F,Non-US,23000,566,0.161,graduate,Arts,81000.0,-0.5394545454545454,-0.9894545454545454,0,0,0,0
4820,CommunityCollege,0.12,White,20,F,US Person,6500,417,0.111,undergrad,Business,55000.0,-1.0302727272727275,-1.2462727272727274,0,0,0,0
4821,StateU,0.065,White,24,F,Non-US,14000,449,0.247,graduate,Law,21000.0,-0.6909090909090909,-0.8079090909090909,0,0,0,0
4822,ForProfit1,0.25,White,30,M,US Person,30000,721,0.26,undergrad,Business,45000.0,-0.08181818181818185,-0.5318181818181819,0,0,1,0
4823,StateU,0.065,White,19,F,Non-US,7000,588,0.278,undergrad,STEM,61000.0,-0.6394545454545455,-0.7564545454545455,0,0,0,0
4824,CommunityCollege,0.12,White,22,F,US Person,5000,569,0.081,undergrad,Business,13000.0,-0.3265454545454546,-0.5425454545454546,0,0,1,0
4825,StateU,0.065,White,20,F,Non-US,21000,503,0.219,graduate,Business,83000.0,-0.6965454545454546,-0.8135454545454546,0,0,0,0
4826,StateU,0.065,Black,33,M,Non-US,18000,826,0.321,graduate,Business,19000.0,0.10599999999999998,-0.011000000000000024,0,0,1,1
4827,CommunityCollege,0.12,Other,27,F,US Person,30000,850,0.06,undergrad,Business,75000.0,0.7372727272727273,0.5212727272727273,1,0,1,1
4828,ForProfit1,0.25,White,19,M,Non-US,2500,744,0.167,undergrad,STEM,60000.0,0.12281818181818178,-0.32718181818181824,0,0,1,1
4829,CommunityCollege,0.12,White,25,F,Non-US,15000,358,0.081,undergrad,Business,22000.0,-1.0338181818181815,-1.2498181818181815,0,0,0,0
4830,StateU,0.065,Asian,24,M,Non-US,13000,771,0.401,undergrad,STEM,29000.0,0.06599999999999998,-0.05100000000000003,0,0,1,1
4831,CommunityCollege,0.12,White,19,F,Non-US,13000,850,0.121,graduate,STEM,41000.0,0.8132727272727274,0.5972727272727274,1,0,1,1
4832,UVA,0.035,White,31,F,Non-US,21000,520,0.205,undergrad,Arts,52000.0,-0.9567272727272726,-1.0197272727272726,0,0,0,0
4833,ForProfit1,0.25,Other,32,M,Non-US,35000,353,0.32,undergrad,STEM,9000.0,-1.3600000000000003,-1.8100000000000003,0,0,0,0
4834,CommunityCollege,0.12,White,23,M,Non-US,10000,533,0.12,graduate,Law,36000.0,-0.15545454545454546,-0.3714545454545455,0,0,1,1
4835,StateU,0.065,White,26,M,US Person,29000,850,0.408,undergrad,Business,23000.0,0.18527272727272737,0.06827272727272736,1,1,1,1
4836,ForProfit2,0.3,Black,27,M,Non-US,21000,765,0.195,graduate,Business,65000.0,0.05418181818181811,-0.4858181818181819,0,0,1,0
4837,ForProfit1,0.25,Asian,20,F,Non-US,4000,850,0.149,undergrad,STEM,22000.0,0.8032727272727274,0.35327272727272735,1,0,1,1
4838,CommunityCollege,0.12,White,24,M,Non-US,16000,578,0.148,graduate,Arts,55000.0,-0.5118181818181817,-0.7278181818181817,0,0,0,0
4839,CommunityCollege,0.12,Black,24,M,Non-US,55000,472,0.254,undergrad,Business,29000.0,-0.9752727272727272,-1.1912727272727273,0,0,0,0
4840,StateU,0.065,White,30,M,Non-US,25000,552,0.124,undergrad,STEM,33000.0,-0.2543636363636364,-0.3713636363636364,0,0,1,1
4841,StateU,0.065,White,20,F,Non-US,4000,692,0.357,undergrad,Arts,27000.0,-0.6372727272727272,-0.7542727272727272,0,0,0,0
4842,CommunityCollege,0.12,Black,23,M,Non-US,7000,602,0.441,undergrad,Business,25000.0,-1.1645454545454546,-1.3805454545454545,0,0,0,0
4843,StateU,0.065,Asian,24,F,Non-US,10000,667,0.381,undergrad,Arts,22000.0,-0.5901818181818181,-0.7071818181818181,0,0,0,0
4844,CommunityCollege,0.12,White,22,F,Non-US,15000,637,0.162,graduate,Business,42000.0,-0.13127272727272735,-0.34727272727272734,0,0,1,1
4845,CommunityCollege,0.12,Other,31,M,Non-US,19000,535,0.189,graduate,Arts,25000.0,-0.6821818181818181,-0.8981818181818181,0,0,0,0
4846,ForProfit2,0.3,White,19,F,Non-US,2000,452,0.229,undergrad,Business,46000.0,-1.166,-1.706,0,0,0,0
4847,ForProfit2,0.3,Black,26,F,Non-US,14000,850,0.141,graduate,Law,25000.0,0.9292727272727275,0.38927272727272744,1,0,1,1
4848,ForProfit1,0.25,White,23,M,Non-US,4500,539,0.38,undergrad,Business,21000.0,-1.0366363636363636,-1.4866363636363635,0,0,0,0
4849,CommunityCollege,0.12,White,26,M,Non-US,22000,412,0.377,undergrad,Arts,20000.0,-1.5874545454545457,-1.8034545454545456,0,0,0,0
4850,ForProfit1,0.25,White,23,F,Non-US,24000,850,0.261,graduate,STEM,18000.0,0.6992727272727273,0.24927272727272726,1,1,1,1
4851,CommunityCollege,0.12,White,19,F,US Person,3500,811,0.164,undergrad,Arts,37000.0,0.17845454545454545,-0.03754545454545455,0,0,1,1
4852,ForProfit2,0.3,White,26,M,US Person,20000,850,0.127,graduate,STEM,21000.0,0.9432727272727273,0.4032727272727272,1,0,1,1
4853,StateU,0.065,White,28,F,Non-US,26000,509,0.39,undergrad,Business,66000.0,-1.1367272727272728,-1.2537272727272728,0,0,0,0
4854,ForProfit2,0.3,Other,19,M,Non-US,1500,681,0.077,undergrad,STEM,55000.0,0.017727272727272744,-0.5222727272727273,0,0,1,0
4855,CommunityCollege,0.12,Asian,19,M,Non-US,11000,825,0.202,graduate,Arts,56000.0,0.3983636363636363,0.1823636363636363,1,0,1,1
4856,ForProfit1,0.25,White,19,F,Non-US,4000,648,0.164,undergrad,STEM,16000.0,-0.11127272727272725,-0.5612727272727273,0,0,1,0
4857,ForProfit1,0.25,White,31,F,Non-US,10000,647,0.252,undergrad,Arts,31000.0,-0.5549090909090909,-1.004909090909091,0,0,0,0
4858,UVA,0.035,White,33,M,US Person,29000,461,0.379,graduate,Arts,31000.0,-1.2212727272727275,-1.2842727272727275,0,0,0,0
4859,UVA,0.035,White,23,F,Non-US,7500,523,0.096,undergrad,Arts,122000.0,-0.8088181818181818,-0.8718181818181818,0,0,0,0
4860,ForProfit2,0.3,White,21,F,Non-US,30000,850,0.103,graduate,Business,37000.0,0.9512727272727273,0.41127272727272723,1,0,1,1
